text;aspek;label
 Wonderful welcoming helpful place Immaculately clean and fresh The pool and saunas are perfect There we few other children there but we were never made to feel less than thoroughly welcome ;keamanan;0
 helpful staff particularly Caroline sxcellent bars and restaurants;keamanan;0
 The overall experience was top so hard to lift something out We especially liked the Serre restaurant only planned to eat there once but ended up having all our dinners there Excellent quality of food for reasonable price very friendly and professional staff ;keamanan;0
 Beautiful stone marble bathroom great restaurant and bar Has a swimming pool which is nearly unheard of in Amsterdam ;keamanan;0
 Staff Professionalism on all levels ;keamanan;0
 Nice location if you want to be near the convention center Good quality room and friendly staff Convenient taxi to the airport ;keamanan;0
 Courtesy Professionalism Ever ready always willing to help and put guests at ease Understanding that each need is different and dealing with each with confident familiarity by always enduring to call out guests names at every encounter Okura was a refreshing tonic for me driving home the essence of customer engagement and service ;keamanan;0
 Staff were fantastic very accommodating would highly recommend and stay again ;keamanan;0
 Love the access to the executive lounge and health club and tv in the bathroom is a nice surprise Japanese breakfast and the abundant choices are just so great ;keamanan;0
 Comfortable bed and room ;keamanan;0
 Over all a very nice hotel Where given a free upgrade which was highly appriciated ;keamanan;0
 Facilities very good and staff are friendly excellent restaurants ;keamanan;0
 Hotel overall was very good and staff extremely helpful and excellent Concierge services Our reservation was very professionally handled Really Excellent and great breakfast and very good service The Pool and health club were of a great standard with good facilities;keamanan;0
 We liked the attention afforded us by the staff in addressing various questions we had about Amsterdam during our two day stay We found the accommodations very comfortable and the location of the hotel excellent to our needs ;keamanan;0
 Breakfast was delicious and the facilities are great Only downside is the location kinda far from downtown Amsterdam;keamanan;0
 Hotel and staff were great Rooms are spacious and clean with a nice amount of features Many little things in the room go a long way Double sinks bathroom stool with makeup mirror for the misses and an espresso maker I will be sure to stay here again when I am back in town ;keamanan;0
 Lovely clean rooms great view Excellent coffee facilities Location was convenient in inner city suburb Friendly and helpful staff kindly helped us with an adaptor Comfy beds Staff kindly left us a small cake as it was our honeymoon Convenient check out time Very spacious rooms ;kenyamanan;0
 Amazing pool and steam room;kenyamanan;0
 Very classy hotel;kenyamanan;0
 GREAT VIEWS NESPRESSO MACHINE A NICE TOUCH LOVELY SWIMMING POOL JACUZZI VERY GOOD DOORMEN NICE BREAKFAST;kenyamanan;0
 Lovely hotel Highly recommend Location a bit far from center but it s quiet which is a plus ;kenyamanan;0
 Hotel was beautiful and the service we received was excellent;kenyamanan;0
 Nice rooms and view;kenyamanan;0
 Staff and facilities were excellent ;kenyamanan;0
 Beautiful hotel awesome staff;kenyamanan;0
 Helpful cheerful staff Luxurious spacious room Excellent bathroom Big Windows s for sun to come through Perfect location near RAI;kenyamanan;0
 The room was great nice view everything was good;kenyamanan;0
 The room was nice the view was amazing kebersihankerapihanth floor at the corner however airconditioning was always on a bit cold ;kenyamanan;0
 Japanese food;kenyamanan;0
 I liked the quiet luxury after a long day of sightseeing If you want to spend the day in the hotel then all your needs are met with restaurants and a spa ;kenyamanan;0
 Standard of decor cleanliness of hotel staff ;kenyamanan;0
 The gym and the pool;kenyamanan;0
 The breakfast might have been lovely but at kerapihan9 95 euro p p extra I did not try it out The nearby Portuguese cafe did a nice breakfast and it was on the route to the congress The pool was great ;kenyamanan;0
 close to Amsterdam City Center good restaurants ;kenyamanan;0
 Friendly staff super comfortable bed very spacious room ;kenyamanan;0
 Friendly staff nice rooms Michelin starred restaurant 5 comfort at a kenyamanan price Okura is a Japanese chain so a mix of foreign and Japanese guests nice breakfast with both western and Japanese options ;kenyamanan;0
 Excellent staff good location very clean good beds ;kenyamanan;0
 Several fine restaurants Great staff Pricey To really be what they should be the general staff needs to rise a few levels and emulate the restaurants So this is several fine restaurants with a hotel not the reverse ;kenyamanan;0
 The biggest and the most gorgeous is Baron suite awesome ;kenyamanan;0
 Restaurants and friendly service;kenyamanan;0
 Japanese toilets were great ;kenyamanan;0
 Great rooms and atmosphere;kenyamanan;0
 Nothing like;kenyamanan;0
 Excellent hospitality Had really nice time with my husband ;kenyamanan;0
 The room and the bed and the bathrooms are to die for After an overnight drive from England because of delays at the tunnel the really lovely reception staff allowed us to check in at 8am instead of keamananpm ;kenyamanan;0
 Excelent breakfast Amazing stuff Thank you for make our stay such amazing;kenyamanan;0
 Lovely hotel and would recommend ;kenyamanan;0
 spa and indoor pool;kenyamanan;0
 The staff were so nice and helpful making us feel so welcome ;kenyamanan;0
 The staff were very helpful and friendly and the leisure centre was excellent;kenyamanan;0
 Faultless service fabulous room great location and wonderful staff ;kenyamanan;0
 The unique style of the hotel;kenyamanan;0
 The size of the rooms the breakfast Yamanzato restaurant friendliness of the staff;kenyamanan;0
 Great hotel for those appreciate quality set in a quieter and more relaxing location ;kenyamanan;0
 Absolutley everything clean well run hotel Staff were all friendly havent anything negative to say Wish all hotels were as pleanseant to stay at would reccomend to anyone coneidering staying at this hotel;kenyamanan;0
 Very helpful staff Good selection of restaurants ;kenyamanan;0
 The room was very comfortable and had a good view ;kenyamanan;0
 Very friendly and helpful staff The location was great out of Amsterdam but close to everything;kenyamanan;0
 Staff and rooms are amazing;kenyamanan;0
 The bed was comfy the sushi was amazing at Yamazota;kenyamanan;0
 Very good breakfast silent rooms beautiful spa;kenyamanan;0
 Staff were faultless Good room ;kenyamanan;0
 Beautiful view from room and bathroom nice breakfast quite area;kenyamanan;0
 The location is excellent near to public transportation and with stunning views over Amsterdam Also some of the reception staff members are really friendly and helpfull like Yulia and Max ;kenyamanan;0
 The food on our second day dinner is to salty Less salt it would be great;kenyamanan;0
 Generally all in this hotel is good from the entrance the front desk they are very helpfull the food in all restaurant at the hotel are superb We plan to stay there on our next visit on april;kenyamanan;0
 The rooms were nice and elegant Service was good;kenyamanan;0
 Room was very tidy bed comfortable with extra amenities that made the stay all the more pleasant I love the automated curtains and water closet The TV inside the bathroom is a big plus too ;kenyamanan;0
 The room was fantastic very big and the bed was very comfortable The bathroom had a lovely bath with tv So was great to relax after all the walking around the lovely city Our suite was on the kerapihankenyamananth floor so we had spectacular views over the city All mod cons remote control for lights curtains and room temperature The toilet had a heated seat Toiletries were complimentary Th;kenyamanan;0
 The hotel is in a quiet suburban area so nice and peaceful away from the noise and bustle of the centre but is still a large hotel with all the amenities you would expect ;kenyamanan;0
 The bed was large soft and great to cuddle in The pool was beautiful with the open skylight above felt like swimming in the sky So happy the staff were super friendly and helpful Also their allowance of furry friends in the hotel was a huge plus since not many hotels allow it ;kenyamanan;0
 Our executive room windows were slightly smeared merky which gave an obscured view We did have an issue with the aircon on arrival which took a while to resolve but once it was the room felt much more comfortable the bed was nice and big the pillows lovely and soft The room was spacious the bathroom was very nice Big bath the temperature of the water for the bath never felt hot enough for me personally as I like an extra hot bath The toilet seat was to die for with the heated seat and the built in wash dry functions ;kenyamanan;0
 The staff was helpful and informed The views from the room are fantastic And the food in the restaurants astounding ;kenyamanan;0
 The whole hotel was exceptional the staff were helpful food was exceptional no complaints However we could not get a reservation at any of their Michelin star restaurants which was disappointing so if you need to eat there BOOK early before you go;kenyamanan;0
 the bed is excellent;kenyamanan;0
 Location is great and quiet excellent for a relaxing weekend a bit far from the city center if this is your main destianation Excellent restaurants The staff really welcoming ;kenyamanan;0
 Breakfast was excellent Resturants amazing;kenyamanan;0
 the staff at the reception housekeeping and kerapihankeamananrd floor Bar were friendly and always available to help and assist ;kenyamanan;0
 Check in was quick and easy and very welcoming ;kenyamanan;0
 The location was perfect Away from the busy tourist activities yet an easy walk Great local restaurants pubs and cafes ;kenyamanan;0
 Excellent service friendly staff very clean;kenyamanan;0
 The welcome and attention by all the staff They were helpful in all aspects even queries about how to use the tram without the OV card;kenyamanan;0
 Super friendly staff amazing restaurants great cocktails;kenyamanan;0
 I like the restaurants in the hotel For sure very recommended ;kenyamanan;0
 The Spa service was excellent therapists were friendly professional and attentive ;kenyamanan;0
 The room was in quiet good taste and very comfortable The bed and the bathroom were excellent I took the Japanese breakfast for the experience It provided many new flavours and would bear repeating although the salmon was dry The bar is friendly and well equipped The Japanese meal in Yamazato was first class The wine arrangement provided for alternation between wine and sake On balance I would have preferred sake through out ;kenyamanan;0
 Great bar at the kerapihankeamananth floor and nice pool sauna area Friendly staff Not far from the Albert Cuyp market ;kenyamanan;0
 I liked the breakfast The design of the hotel The place The natural light of the rooms Very nice and decent hotel;kenyamanan;0
 The pool and gym were excellent ;kenyamanan;0
 The Hotel facilities was good staff was helpful and polite the room is wide ;kenyamanan;0
 lot of automation in the room plus the room is very well desgined meaning that there is space to actually move around in the room which is really very good ;kenyamanan;0
 The staff was very friendly and helpful The concierge really knew his stuff because he recommended us one of the best Chinese restaurants we have had in our kerapihan weeks stay in Europe It was by a river and a quiet street ;kenyamanan;0
 Breakfast was great huge assortment of various dishes however if you like to eat porridge in the morning might take some time to explain what it is because not of the staff member knows what it is In total I loved the service from beginning the porter man was extremely polite and helpful at the reception lady gave all important information room was clean and supplied with all necessary things there is also an option of choosing comfortable pillow from a pillow menu restaurants were at the highest level especially I loved the Sazanka restaurant Hotel has a parking garage where cars are safe and they won t get dirty during the day if it is raining After check out the porter supplied our car with bottles of still water what was nice ;kenyamanan;0
 Beautiful pool and health centre lovely bar on kerapihankeamananrd floor The overall ambiance of the hotel was calm and luxurious in a simple pared back way The staff were very well trained and delightful It was also nice not to be right in the centre We enjoyed walking around the de Pijp area ;kenyamanan;0
 Swimming pool and comfort ;kenyamanan;0
 Leisure facilities Nice pool Sauna ;kenyamanan;0
 The accommodation was lovely nicely appointed and immaculately clean We are in the restaurant all keamanan nights we stayed there and had two low it meals though one of the evenings the food was not up to the same standard The staff were acceptionally helpful and the parking was useful and secure ;kenyamanan;0
 close to RAI;kenyamanan;0
 Great staff bed breakfast roomservice parking silence bathroom concierge ;kenyamanan;0
 Very attentive and helpful stuff during breakfast They went all out to ensure all our requests were fulfilled ;kenyamanan;0
 Room was lovely spacious and warm toned Massive mirror came in handy Shower was excellent Staff were absolutely lovely impeccable English and customer service skills Gentleman at concierge was very helpful Room service from Serre was delicious ;kenyamanan;0
 Extremely nice facilities Concierge service impeccable Very high room standard ;kenyamanan;0
 Lovely hotel Business or leisure The restaurant where the chiefs cook at the table in front of you was amazing;kenyamanan;0
 Nice hotel nice terace on the canal splendid lobby and restaurants ;kenyamanan;0
 Lovely hotel with many services We did get a voluntary upgrade to the kebersihan9th floor The amenities and view made me very happy ;kenyamanan;0
 We stayed in the Okura for three nights during a keamanan week European tour The Hotel is located in a quiet area but public transport to the all the Amsterdam attractions is but a short walk from the hotel The staff are friendly and helpful the room was excellent and the hotel food most enjoyable My wife and I unreservedly recommend this hotel;kenyamanan;0
 Staff were exceptional Spa was lovely and clean Tepannyaki restaurant was amazing and so was breakfast ;kenyamanan;0
 Quiet location Lovely clean car park ;kenyamanan;0
 Great spacious room Very friendly multilingual staff ;kenyamanan;0
 Great facilities excellent spa and a friendly staff The Pijp is a fantastic quiet neighborhood far enough from all the touristic noise It took us around kebersihan5 mins walk to get to the canals from the hotel A ;kenyamanan;0
 The staff cares a lot about the guest and is very friendly The breakfast as well as the hotel restaurants are fantastic The hotel is well located not far from the center and on a nice area the rooms are very larged and well equiped ;kenyamanan;0
 The breakfast spread was quite good and fulfilling The location is quite apt for our need And the view from the room was refreshing as the weather was sunny during our stay ;kenyamanan;0
 Very modern clean lots of space in the rooms nice views the restaurants are fantastic teppanaki the French on first floor cool bar on top floor pool facilities are nice hotel is in good area although not on usual routes there are good restaurants and trams run there It was a good deal for Amsterdam accomodation;kenyamanan;0
 The hotel was very modern clean and the staff were very friendly and accommodating ;kenyamanan;0
 I loved the hotel s facilities the room the reception service the parking On our deal the parking was included in the price of the room We dinned at the the Serre restaurant and the food was a gastronomic experience We paid for keamanan persons kebersihankebersihankenyamanan euros including keamanan dishes kebersihan dessert and kerapihan bottles of water Quite reasonable price for the quality of the food but the portions were so small The pool was fantastic although it costed 7 5 EUR for a child and kebersihan5 EUR for an adult The room was fantastic we had a junior suite very spacious although in one room The also have at the reception a smoking room for the clients I got it through Booking for keamanan5kenyamanan EUR for kerapihan nights for kerapihan adults in a double room Then i contacted the hotel and asked for an additional bed in the room for our child that costed 7kenyamanan EUR per night but along with the upgrade from a standard double room to a junior suite Its an expensive hotel but you will enjoy it for sure Breakfast was keamanan5 EUR per adult and a reduced price i think kebersihan7 per child but we didn t use it We had breakfast in the nearby MelEGG restaurant with lovely omelets it is situated kerapihankenyamanan m approx before reaching from the hotel the tram stop for Tram No kebersihankerapihan However we had to quew for kebersihan5 kerapihankenyamanan mins outside in the street this disturbed us a bit All in all a fantastic experience and we are looking forward to go back I certainly recommend but search for a deal ;kenyamanan;0
 The customer service was excellent The room was very comfortable We were made to feel at home ;kenyamanan;0
 The staff were wonderful and helpful They all spoke beautiful English ;kenyamanan;0
 The staff were amazing really friendly and attentive The room was clean and comfortable with a great bathroom ;kenyamanan;0
 Super friendly and attentive staff An absolutely beautiful building Wonderful views from the top floor Cool rooms ;kenyamanan;0
 Roomy bathroom;kenyamanan;0
 Its very clean;kenyamanan;0
 Breakfast was very very nice Since our room was on the kebersihankerapihanth floor the view was very good ;kenyamanan;0
 This is a fantastic hotel excellent facilities and beautiful rooms The bathroom was really special ;kenyamanan;0
 Fabulous hotel staff were wonderfully helpful and friendly Guest rooms had lovely little touches here and there and the bathroom was marvellous the see through glass wall was interesting ;kenyamanan;0
 Staff location and rooms;kenyamanan;0
 We celebrated our kebersihan year anniversary and were treated so well I am so happy we picked this hotel for or celebration ;kenyamanan;0
 Really comfortable bed lovely bathroom great staff and top quality restaurant although only sampled late night cheese board dessert and port and lovely pool ;kenyamanan;0
 Rooms very fantastic;kenyamanan;0
 The room is beautiful and the bathroom has large glass windows overlooking the canal so nice and bright with a TV facing the tub The hotel has Michelin star restaurants and an inviting scenic sky bar on the last floor kerapihankeamananrd with breathtaking views of the city ;kenyamanan;0
 My keamananrd visit to this hotel I guess it says it all but still kebersihan The best location kerapihan Friendly staff keamanan Great rooms and relatively large we took the superior room though kenyamanan Good value for your money ;kenyamanan;0
 Position of hotel very quiet at night considering it s central location to Cathedral;kenyamanan;0
 Large comfortable bedroom and adjoining bathroom with sliding door All new clean and well laid out with lots of nice touches Good easy to control shower always hot water Breakfast was a treat to be able to order anything we wanted from the breakfast menu the tray of fresh goodies brought to our table every morning and anything from the buffet all included in the fixed price ;kenyamanan;0
 Perfect location very nice and helpful staff the swimming pool and deck on the roof value for money;kenyamanan;0
 Excellent location walkable distance to major sites in the city center Tasty breakfast ;kenyamanan;0
 Since our room was small the lobby was a nice area to hang out and chill in between walks outside ;kenyamanan;0
 Location helpfulness of front desk staff;kenyamanan;0
 Room was beautiful and we loved the roof top pool ;kenyamanan;0
 Location and breakfast fabulous Nice staff clean and well appointed rooms ;kenyamanan;0
 Convenience and comfort of room ;kenyamanan;0
 Friendly helpful staff in a convenient location ;kenyamanan;0
 The rooms were very nice as the staff We arrived rather late but still a warm welcome Although the hotel is in the centre It is a rather quiet area at night and no noise during night time;kenyamanan;0
 Big Bed excellent location lovely roof top terrace ;kenyamanan;0
 We thoroughly enjoyed our stay at the Barcelona Catedral the staff were lovely and friendly they were so helpful to kerapihan older ladies We had a wonderful 5 days in Barcelona ;kenyamanan;0
 It was great on the whole the bed the croissant etc;kenyamanan;0
 Very nice location close to everything Staff were helpful enough ;kenyamanan;0
 The best location you could have in Barcelona Staff could not be more helpful ;kenyamanan;0
 Location is ideal Good breakfast Good beds Very friendly staff ;kenyamanan;0
 Great location literally around the corner for Cathedral Upscale modern style hotel ;kenyamanan;0
 quantity and quality;kenyamanan;0
 the location was fantastic staff very helpful and pleasant;kenyamanan;0
 Nice reception helpful staff comfortable bed very good breakfast Nice menu and buffet choices This hotel is wonderfully situated in the old town the heart of the tourist center Easy walk to the barrio gothico and the Rambla Lots of restaurants close by ;kenyamanan;0
 Location is perfect Within easy walking distance to most tourist sites and the main square street The roof top pool is nice for a refreshing dip Staff were helpful Wifi was excellent in our room Room was very clean and refreshed each day The bed was so wide I struggled to reach my partner ;kenyamanan;0
 Centrally located Great breakfast ;kenyamanan;0
 Great location by the Cathedral yet not noisy Friendly staff;kenyamanan;0
 Good modern hotel at a great location Nice and stylish decoration Good bed Nice view ;kenyamanan;0
 Friendly staff Comfortable room Nice pool area ;kenyamanan;0
 Most comfortable bed I have ever slept it Loved the rooftop pool location excellent very beautiful;kenyamanan;0
 Location fab for downtown Barcelona ;kenyamanan;0
 Superbly situated Receptionists were fantastic;kenyamanan;0
 Very comfortable huge bed Brilliant location ;kenyamanan;0
 Fantastic Location so central Big advantage in that it has a small gym and a good sunny roof deck and pool neither of which was too busy even in July Friendly staff with kerapihankenyamanan hour service which proved useful for my kenyamanan keamanankenyamananam checkout Good size rooms good bathroom generally a good kenyamanan star hotel maybe a little expensive in height of the season but on par with most other hotels in this area ;kenyamanan;0
 Modern nice decor lovely helpful staff Location is spot on edge of the gothic quarter with awesome little bars kerapihan minutes from shopping bigger restaurants etc ;kenyamanan;0
 Would have preferred a buffet breakfast instead of having to order it we were in a hurry to get to the airport to catch a plane ;kenyamanan;0
 Very comfortable bed quiet Clean Lovely roof top pool to relax in after walking around the city Fantastic central location;kenyamanan;0
 Excellent location Generally comfortable ;kenyamanan;0
 Room quiet All staff helpful and friendly including cleaners ;kenyamanan;0
 Amazing location and customer service would highly reccomend Pool lovely and cold after a long day travelling ;kenyamanan;0
 I have stayed in many hotels and for a hotel in its class this one was hard to beat Great location Modern and spotless Comfortable bed A window that opens Large bathroom with everything you need Great free Wifi iPOD docking station in the room Lots of power points for charging electronics ;kenyamanan;0
 bed great quiet yet central gothic location;kenyamanan;0
 Lokacion very kind staff ;kenyamanan;0
 Great location room is big enough;kenyamanan;0
 Great location modern interior ;kenyamanan;0
 Great location right behind the cathedral and one or two blocks to Las Ramlas ;kenyamanan;0
 Great location friendly staff excellent room 5kebersihankenyamanan 5th floor excellent WiFi not obvious great value for money compared to other Downtown Barcelona hotels of the same level;kenyamanan;0
 Room size and layout was fantastic as was view Very clean comfortable sleek modern room ;kenyamanan;0
 Front desk staff very helpful Spacious rooms ;kenyamanan;0
 The location was just perfect for us The lady at the front desk I think her name is Christina and the young gentleman were very helpful and courteous ;kenyamanan;0
 Great location with good staff;kenyamanan;0
 Gorgeous hotel lovely room fabulous pool friendly staff and excellent location What more could you ask for ;kenyamanan;0
 Comfortable spacious and clean rooms Excellent location Friendly and accommodating staff ;kenyamanan;0
 Excellent location for exploring this wonderful city ;kenyamanan;0
 Location is ideal two females travelling on our own never felt threatened in surrounding area;kenyamanan;0
 Location near to cathedral and gothic center Clean and modern Very friendly staff members ;kenyamanan;0
 Excellent location good breakfasts immaculate room ;kenyamanan;0
 Fantastic location right by the cathedral and in the heart of the Gothic quarter Friendly and helpful staff Nice clean room ;kenyamanan;0
 Swimming pool a bonus Location good Close to many restaurants and shopping ;kenyamanan;0
 Excellent location close to Catedral Many parking places nearby ;kenyamanan;0
 Great room really spacious in a city Bed so comfortable like being at home;kenyamanan;0
 Lovely hotel with helpful staff Brilliant location Amazing breakfast too ;kenyamanan;0
 Good central location helpful and friendly staff comfortable bed and swimming pool on roof;kenyamanan;0
 location modern clean;kenyamanan;0
 Cool decor but comfortable Great location;kenyamanan;0
 The room was spotless and modern The bathroom was spacious modern like new The bed was super comfortable with new linens etc Front desk staff were available kerapihankenyamanan 7 professional courteous extremely friendly and helpful Made you feel welcome Very fair pricing for quality of hotel;kenyamanan;0
 the location was perfect and the city a gem to get lost into;kenyamanan;0
 Covenient Friendly;kenyamanan;0
 the bed was great as with the rest of the room;kenyamanan;0
 Bed was comfortable Room was clean The guy on the desk Tuesday morning March 7 went the extra mile to help me with boarding passes So very nice Location was great ;kenyamanan;0
 Location was perfect didn t have breakfast abit exp staff were so helpful bathroom was huge had a bigger room due to keamanan of us comfortable;kenyamanan;0
 The breakfast was amazing Choice was exceptional and varied Food was excellent ;kenyamanan;0
 We had such a great experience here The staff was so welcoming and accommodating to us My husband and I were traveling with our nine month old and they were really wonderful in accomedating the baby One day they even surprised us with a teddy bear and personalized note for her Another thing we appreciated was the staff keeping us informed on the current happenings of the city There was a taxi strike the day we were leaving and they told us about it the day before so we could be properly prepared When we got to the airport shuttle line which was very long due to the no taxis there were many people who didn t know about the strike and missed their flights We were very happy that they provided us with this information ;kenyamanan;0
 Room very spacious and clear Hotel near to Cathedral with perfect distance to the beach and all commerce ;kenyamanan;0
 The helpfulness and friendliness of the staff made our stay memorable The hotel is modern and extremely clean There was a kettle to boil hot water As a tea drinker I was extremely happy with the kettle this was my favorite Most hotels only provide coffee and the machine is usually tainted by coffee residue Yeah for the kettle ;kenyamanan;0
 The location was fantastic I hadn t realised how central we were going to be The front desk staff were so friendly and efficient Loved the small hotel personal experience ;kenyamanan;0
 Location is perfect The rooms are big Staff is very friendly The pool area is nice Our teen daughters got a free upgrade to the suite on the 5th floor They were very happy ;kenyamanan;0
 Location and staff were excellent Nicely modern hotel Lounge and pool areas are great ;kenyamanan;0
 Very comfortable beds spacious rooms friendly and helpful staff and the added bonus of a rooftop swimming pool ;kenyamanan;0
 Great location comfy bed nice big shower;kenyamanan;0
 Really big king sized bed and very comfortable Very central but not too noisy ;kenyamanan;0
 Excellent breakfast and lovely staff Location is amazing a couple of minutes walk from cathedral Nice rooftop pool;kenyamanan;0
 Housekeeping where great The only female front desk clerk was great too an the location ;kenyamanan;0
 Great staff extremely helpful made you feel like you were in a high rated hotel ;kenyamanan;0
 The location is excellent is walking distance to many places;kenyamanan;0
 Location for me was the best The room was modern and very comfortable The bed was the best I have ever slept in I would go back to Barcelona just so I could stay at the hotel again ;kenyamanan;0
 The nice basket of goodies at breakfast every day ;kenyamanan;0
 Very friendly staff who were always happy to helpwith any queries we had Would definitely stay there again Room was always clean and relaxing And an amazing ice cream ship next door called The Chocolate Box ;kenyamanan;0
 Hotel and location was amazing ;kenyamanan;0
 Great location Staff very friendly breakfast delicious and diverse and enjoyed nighttime guided tour of old city ;kenyamanan;0
 Location brilliant for the Xmas build up right next to the Christmas market Some great bars in the immediate area ;kenyamanan;0
 Location location location could not have been better as we walked to everything It is steps form the Cathedral square on the edge of the old quarter stones throw from Rambla 5 kebersihankenyamananmins walk to beach next door to a fantastic Vietnamese restaurant one side and coffee chocolate ice cream shop the other tourist office opposite and yet quiet for sleeping too if you stay here just make sure you walk and head in a different direction each day as by day four you would have seen everything Barcelona has to offer Don t miss the food market eat in the old quarter and hire electric scooters to explore the coastal beaches Best chambermaids we ve ever had There was one chap in particular on reception 6 out of 7 days who was fantastic knowledgeable pro active and forever helpful Oh and we did not have to checkout till kebersihanpm;kenyamanan;0
 Great location and loved the room ;kenyamanan;0
 location and breakfast sublim ;kenyamanan;0
 The hotel is located in a perfect location and the neighborhood felt safe It s about a kebersihan5 min walk to Plaza Catalunya where the Akebersihan Aero Bus drops off and picks up if you re flt is at the International Terminal When we left the hotel to the airport at 5 keamanankenyamananam it was still dark but felt safe walking to the Plaza cause the street was well lit and many locals were walking to work The hotel staff were very friendly and a room was ready when we checked in at 9am so we were allowed to check in early Hotel felt secure and it s in front of the Barcelona Cathedral in the Gothic District The room was clean too There s also a few restaurants that are open late around the hotel and about a kerapihan blocks away we found a little market that was open late if you need water late at night It s so centrally located that it s easy to go sight seeing and come back to the hotel and rest very quick and then go back out If you need a cab it s best to get them at the main street Ave Laietana next to the cathedral Many cabs don t like to drive into the neighborhood alleys or narrow cobblestone streets to get to the hotel Perfect Location and hospitality If you re going to the Park G ell from the mainstreet Ave Laietana the cab ride was kebersihankerapihan kebersihan5 the 8 to Sagrada Familia Basilica 5kenyamanan to the airport from hotel keep in mind that the rate also depends on traffic conditions We enjoyed our stay here ;kenyamanan;0
 Location facilities and friendliness of staff ;kenyamanan;0
 The location was ideal with helpful friendly staff ;kenyamanan;0
 Great location Quiet Helpful staff ;kenyamanan;0
 Great location The best part of the hotel ;kenyamanan;0
 Very good location right in the heart of the Gothic quarter Room size and decoration was good bed very comfortable ;kenyamanan;0
 You control the HVAC It was a cold winter and the heating worked just fine Comfortable quiet room Well appointed bathroom nice hot water Also great location ;kenyamanan;0
 Super clean tidy rooms in a fabulous location ;kenyamanan;0
 The breakfast was very good Friendly staff ;kenyamanan;0
 The bed was comfortable The room very nice Staff very helpful ;kenyamanan;0
 My twin sister and I stayed for a birthday treat We were greeted with champagne and a hearty Happy Birthday The room was clean and well equipped with warm comfortable beds and plenty of choice for breakfast A fantastic location for a weekend of sight seeing on foot The hotel even provided a free walking tour of the local area which was both interesting and informative ;kenyamanan;0
 Location and staff plus the cultural walk;kenyamanan;0
 Very comfortable bed and very clean room sheets were changed daily and staff were quick to help and provide further facilities Hotel is in a great location with a 5 kebersihankenyamanan min walk to the beaches For a first time away to Barcelona it was spot on Would stay again;kenyamanan;0
 All the services were very good no complaints at all;kenyamanan;0
 The hotel is in a central location and makes it easy to get to most things you want to see The staff is very helpful and friendly There is always something interesting going on in the plaza nearby ;kenyamanan;0
 Great location very comfi bed in the middle of the bustle of Barcelona and still relatively quiet;kenyamanan;0
 Great location just off of Placita de la Seu Cathedral and 5 mins walk from Las Ramblas The beach at Barceloneta is a kebersihan5 min walk The bed was huge and one of the most comfortable I have slept in Rooms were a good size and breakfast was fabulous ;kenyamanan;0
 Particularly liked the staff co operation They did go out of their way to satisfy our requests ;kenyamanan;0
 Excellent location good size bed and room good bathroom toiletres Excellent front of house staff ;kenyamanan;0
 comfortable room and excellent central location;kenyamanan;0
 The bed and the pillow vas extre good;kenyamanan;0
 Brilliant location so convenient for EVERYTHING ;kenyamanan;0
 Beautiful and quiet hotel Location perfect for walking around Barcelona Staff very helpful When you wanted to get away from the crowd you could go in the lovely patio and have a drink ;kenyamanan;0
 Great location Staff was very friendly and knowledgeable Room was very clean ;kenyamanan;0
 sagrada famiglia audiotour was very helpful and the building is spectacular and breath taking same goes for the Picasso museum almost too much to take in in one day splendid guitar concert by a wonderful musician in church of maria del pi;kenyamanan;0
 Location was really good Breakfast excellent Room clean and facilities excellent;kenyamanan;0
 Best location to sites Sunday kebersihankenyamananam free tour of historic Barcelona was the best tour ever He told where we would be going announced the historic dates so nothing was confusing The tour moved without rushing and stopping was in shade Wish could have this guide for all tours ;kenyamanan;0
 Location new clean room big comfortable bed very amicable and helpful staff;kenyamanan;0
 Great location Room was comfortable;kenyamanan;0
 The beds are comfortable and large Very friendly staff Excellent location Would stay here again ;kenyamanan;0
 Breakfast was wonderful all the usual choices in a European breakfast plus made to order eggs Roof top pool was welcome after a hot day of walking Used it to cool down and relax before dinner Hotel recommended a very good restaurant for dinner Location is great We arrived by taxi It is on a restricted access street right near the information center ;kenyamanan;0
 Great location with a plaza that had fun entertainment the entire stay Close to markets restaurants and shops Excellent people watching Kept our many bags while sightseeing and waited for our ride ;kenyamanan;0
 i like the location because its near the cathedral and the room was clean and the staff were very helpful i had a nice stay in this hotel and i would recommend it to my friends;kenyamanan;0
 Incredible location very helpful responsive and pleasant staff especially front desk ;kenyamanan;0
 Breakfast was exceptional Personell extremely friendly and competent ;kenyamanan;0
 The room is well equipped and the bed very comfortable We enjoyed the tea coffee set as well as the mini bar Bathroom is spacey but has no window Breakfast great Staff couldn t be more helpful You can walk by foot to all major attractions also from the airport bus in Catalunya square Swimming pool on the roof is a good size and is a great treat for the summer The hotel offers a free very interesting tour of the historic neighborhood on Wednesdays and Sundays ;kenyamanan;0
 Fantastic position Comfortable bed ;kenyamanan;0
 Locoation was good bed was comfortable everywhere was clean ;kenyamanan;0
 Great location kerapihan mins from Plaza Cataluna In the gothic area Great pool on roof top Next door to all amenities ;kenyamanan;0
 Bed very comfy staff very helpful great choice of breakfast;kenyamanan;0
 Locations is fabulous right in the Gotbic Quarter and only a few blocks from La Rambla and Placa de La Catalunya The offer free walking tours and a early be and cheese tasting very evening ;kenyamanan;0
