url;date post;text;date stay;title;username;hotel;rev
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2265-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;FMF21 wrote a review Sep 2016;Our recent stay at the Padma Resort Ubud was exceptional. Our accomodation was excellent, staff and management were wonderful. A beautiful site with stunning views, gardens and an amazing pool area. It's so peaceful, tranquil and definitely the place to entirely relax and be spoiled. Loved it and will return.....;Date of stay: September 2016;Brilliant Location & Amazing Resort;FMF21;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2090-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;kristy258 wrote a review Feb 2017;Our room was spacious, clean, warm and immaculate. The resort Manager miss Deasy managed to put lovely birthday cake for my wife and daughter. She welcome us with flower leis, big smile and warm hug for my wife. My wife has accute astma, miss Deasy made sure our room was free of dust, bug spray and air freshener. Food and tea times were fantastic, smiley faces from staffs, what can I say? Our family love Padma Ubud;Date of stay: February 2017;No words to describe;kristy258;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2185-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Ashleigh C wrote a review Dec 2016;Our stay at this resort was nothing short of exceptional. We stayed for 3 nights at the beginning of December. We booked directly with the hotel and opted to book the grand opening promotion, it was great value for money, as it included airport transfers, afternoon tea and dinner. On arrival, we were blown away by the views. The hotel is set in a tranquil setting, surrounded by a rain forest. The bedroom were exquisite. The heated infinity pool was amazing, the swim-up bar just added to it. There is various activities organised by the hotel, we did yoga and our Butler Yosef organised a trekking trip to climb the volcano Mt Banur. Staff were extremely friendly and couldn't do more for us!Food was amazing, breakfast had a great selection and the view from the dining area were;Date of stay: December 2016;Amazing!;Ashleigh C;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or70-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Nina T wrote a review Nov 2020;Our visit was during the covid period, so the hotel was very quiet, as it just reopened. The kids club was still closed, which was rather disappointing but understandable. However they have an animal garden that was great to visit. The property was massive so there were plenty to do inside the hotel. I went for the yoga classes, which were held at the bale bamboo, truly a serene setting, our instructor, Pak Budi, was great. Everything was sanitised, down to the pens you use to sign at check ins, with sanitizing stations everywhere. Breakfast was great, they had the normal buffet setting, but the staff would serve it to you. Also they have complimentary afternoon tea, which was really nice too, served as a high tea. The pool was massive and nicely heated. Also went for a;Date of stay: November 2020;Beautiful hotel with very friendly staff;Nina T;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2330-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;"OVERVIEW: My earlier frustrating encounter with Padma Resort Ubud didn't go beyond their voice reservation in March 2016. I made another attempt using the resortâ€™s website and booked the Grand Opening 4D3N offer which had inclusions like return airport transfer, a set dinner and a spa session for 2 persons, daily buffet breakfast and afternoon tea. The website listed several room options; booking process was relatively easy. THE JOURNEY TO UBUD: The driver explained that the journey to Padma Resort Ubud will take two (2) hours. Options of taking the toll road or non toll road were given to us. We opted for the toll road, detouring away from the city's heavy traffic. Be ready to pay the IDR11,000 (~<usd1) toll fee. stopped for local sim: we asked the driver to stop at a kiosk";;;;Padma Resort Ubud;0
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or70-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Ezra H wrote a review Nov 2020;Padma has MTB tour twice a day inclusive of the stay. We had a very memorable experience cycling with the guides Bli Agus and Bli Fiska, in the farmlands and forests around the hotel. Make sure to ask for some off-road rides for extra adventure!;Date of stay: November 2020;Excellent free MTB tour;Ezra H;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2215-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;"Padma is approx 40 minutes from the main town on Ubud; but it's worth the extra drive. This is paradise. The staff are all very gracious, warm, friendly and courteous and well trained in their chosen positions. The rooms are spacious and modern and have everything you could possibly desire, the view from building C overlooked lush green gardens lit by fairy lights at night. We took advantage of the free activities offered like bike riding through the local area, walking/jogging on the private track, village visit and regular shuttle to Ubud city centre. Had two beautiful treatments at the Day Spa and they were amazing. The heated infinity pool looked fantastic in all the travel brochures but wait until you see it for yourself. Afternoon tea was served each day and this was";;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2285-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Prastista wrote a review Sep 2016;Padma is easily the best hotel I have ever stayed in. The staff are all brilliant, the rooms are large, clean and the beds are incredible. The bathroom was amazing and featured a large walk in shower and bath. The resort itself has an incredible infinity pool which is kept just warm enough so you can swim in the evening and soak up the jungle in the dark. The resort is set in the jungle and rice fields with incredible views, especially from the restaurant where you have breakfast. Our booking also included afternoon tea which we had in the restaurant between 2.30 and 4.00 which was nice to keep you full until evening. Our booking included free airport transfers but as we were travelling around Bali they helped organise our transfers for us. The staff could not have done;Date of stay: August 2016;Heaven in Ubud;Prastista;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2025-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Wayne B wrote a review Apr 2017;Padma Resort is located about half an hour from Ubud and the midst of a tropical rainforest. The location is so tranquil. The most stunning feature of Padma Resort is the enormous, heated infinity pool that overlooks the jungle. Even when there are a lot of people in the pool it is never crowded and you never tire of the view. The pool bar and happy hour cocktails are an added bonus. We found every member of staff at Padma to be very professional as well as friendly. They just made you feel so welcome. I don't normally mention individual staff members but it would be remiss of me not to mention a few who went above and beyond. Komang the Assistant Butler was ever helpful, Daesy at the pool let me know when some lounge chairs became vacant, Reza was so positive when cleaning our;Date of stay: April 2017;Simply Superb.;Wayne B;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2215-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;TanyaMaree123 wrote a review Nov 2016;Padma Resort is the ideal location for an indulgent and luxurious holiday while absorbing and experiencing an extraordinary culture. The jungle setting is nothing short of magical. The resort is set within a traditional and functioning village community that the staff explore with you by bike through picturesque rice fields. The rooms, bedding and service are amongst the best I have ever experienced. The food and cocktails were outstanding and exceptionally good value for money. The spa experience was truly exceptional and also very economical for a 5 star facility. Yoga classes in a jungle setting with experienced teachers were transcendental. Night swimming in the heated pool with the nearby fire pit and spa while sipping cocktails from the poolside bar served by the most;Date of stay: October 2016;Magical 5 Star Luxury Escape!!!!!;TanyaMaree123;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2030-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Shane Bridgette K wrote a review Apr 2017;Padma resort Ubud is a beautiful relaxing place in the mountains surrounded by jungle. Great facilities and activities ie yoga. My only criticism is it is a long way from Ubud town (30 to 40 minutes drive).;Date of stay: April 2017;Relaxing resort;Shane Bridgette K;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2330-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Mel J wrote a review Jul 2016;Padma resort Ubud is absolutely stunning. The Forrest surrounds are beautiful, and the hotel itself reflects this. The staff are so wonderful and friendly, and will go above and beyond to ensure your stay is unforgettable. I can't wait to return;Date of stay: July 2016;Stunning;Mel J;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2095-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;markusmergi wrote a review Feb 2017;Padma Resort Ubud is in the middle of Nature and is so wonderful. The View from The Breakfast Restaurant is amazing and so nice. The Buffet by the Breakfast is rich and varied The Staffpeople is very friendly The Room is large and very clean. The Pool very Lage and so nice. The Shuddle Bus to Downtown Ubud have Wifi on Board ðŸ˜ The Holiday in Padma Resort Ubud was perfect.;Date of stay: January 2017;Amazing Holiday in Ubud;markusmergi;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2105-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Serjon Y wrote a review Jan 2017;Padma resort ubud is perfect to escape from the city life. Its surrounded with jungle. Take a deep breath and relaks. I love the infinity swimming pool! I think it is the only one swimming pool with heater in Bali! And the view is awesome. Feel like swimming in the middle of forest. And I like the spa, completely with sauna! Perfect !!! I enjoy to the maxxxx!!!;Date of stay: January 2017;Wow;Serjon Y;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2240-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Kia0508 wrote a review Oct 2016;Padma resort Ubud sitting on the top of a ridge in the Ubud rainforest. This is one of the best hotels we have seen on Bali. Everything from the views, the pool, the service, the room and the food was excellent. The rooms are large, modern and open. Nothing really negative about this place. Highly recommended!;Date of stay: August 2016;Best resort ever;Kia0508;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or40-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Hizkia Jevon wrote a review Dec 2020;Padma resorts gives a very good impression to me as a first time visitor. The resorts is equipped with various of activities that can accomodate visitors from different age groups. The staffs are also very friendly, Mr. Agus Mikadana in particular. Being in charge of the activities session, he does his job very well in welcoming the visitors, conducting the activities, etc. Overall this hotel is a must-try to all Bali visitors. Great Job!ðŸ‘;Date of stay: December 2020;Resorts review;Hizkia Jevon;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2085-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;johnandjanet1234 wrote a review Feb 2017;Padma Ubud is a place of tranquillity and totally a place to unwind relax and enjoy. The rooms are amazing and as per the Padma theme the staff are all exceptionally fantastic and are there to assist in any way possible. A home away from home with plenty to do or just nothing. Deasy, Gary Reza and the whole team are just the best;Date of stay: February 2017;Time Out;johnandjanet1234;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2165-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;raydeejay wrote a review Jan 2017;Padma Ubud is a very beautiful resort. Beyond that, I think how great the resort is depends on the kind of holiday you're looking for, because we've found that the remoteness of its location (Padma Ubud is *far* from the Ubud Center) kind of required us to make either/or choices. If you're looking for frequent walkabouts around the heart of Ubud, this resort is probably not what you're looking for. If you're looking for trying out different restaurants in Ubud, this is probably not what you're looking for as well. If you're looking for a secluded holiday from the crowd, though, then yes, this place is great. Great pools, great views, great jogging track. If you are travelling with young kids, while I think Padma Ubud's Kids' Club's team is great, the hotel and the general;Date of stay: December 2016;A very beautiful resort. But not so good for a family with young children.;raydeejay;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2190-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;Padma Ubud is absolutely amazing. Whilst the resort itself was luxurious and spectacular, it was made even better by the staff. The staff were extremely friendly, helpful and were always available to help with anything. Resort highlights: The pool is phenomenal, and enjoying a cocktail at the swim up bar whilst enjoying the breathtaking views was a wonderful way to relax. The food was amazing. There was a great variety of Indonesian cuisine along with more western tastes. I recommend sticking with the Indonesian food, it is unbelievable. The fruit and herb garden is unique and a great idea. The rooms are gorgeous, comfortable and relaxing. The bathroom was fantastic, the rooms were well stocked and the beds were extremely comfortable. The mixology class is a 'must do';;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2175-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;kesmith0381 wrote a review Dec 2016;"Padma Ubud is absolutely lovely and we enjoyed our four night stay immensely. It is isolated, so it is best if you are looking to relax and unwind; taking the shuttle into Ubud every day would get tiresome. We went into Ubud twice in four days and that was enough; the shuttle takes 35-40minutes each way. The facilities are superb, from the rooms to the pool, and the service was top-notch at every turn. Every employee we encountered was friendly and helpful. Our only complaint, and it is a minor one, is that the food is inconsistent. This is important only because you have no other options because of the location. -the breakfast buffet is amazing and we have only good things to say about it. It was perfect. -we ate dinner in the restaurant twice: the first time was just ok,";Date of stay: December 2016;Great Resort;kesmith0381;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2020-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Martin wrote a review Apr 2017;Padma Ubud is an amazing resort located in a secluded part of Ubud. The infinity pool is defiantly my favourite part of the hotel and provides great views of the green rainforest. I had a club room, it was large and had views of the pool from level 3. The breakfast buffet is 10/10 just like Padma Legian, and dinner is also great with a large menu featuring a wide range of foods. The only disappointment would be the club lounge, staff were attentive but often did not know types of drinks and service took awhile, I was expecting the lounge to be more like Padma legian but it was a different experience. Overall the 4 night stay was great and defiantly will be returning.;Date of stay: June 2016;A Very Good Hotel in Ubud;Martin;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or25-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Eric Prawiro Susanto wrote a review Dec 2020;Padma Ubud was nothing short but awesome. The hotel facilities were adequate and they have tons of activities suitable for all ages. I read that this hotel has one of the best services and they proved it right. From the exceptional attention they had to details and the lengths they went to accommodate our needs, I was pleasantly surprised at their top-notch service that set the bar even higher for the hotel industry. Arriving in mid-December means a lot of the time it would be raining with dense fog around the area. This was the limiting factor to the otherwise fun and diverse outdoor activities they have. But this condition also brings out its own charm, especially for the mountain person, since Bali is quite hot and humid around the lower altitude area during this time of the;Date of stay: December 2020;Honeymoon Holiday;Eric Prawiro Susanto;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or70-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Stef wrote a review Nov 2020;Padma ubud! Hands up for all health protocol holiday feels fun yet safe. The resort activities like archery makes us enjoy staying around the resort. The coach, bli MADE was so patient. I highly recommend you to stay here with children, families, or just a short friends getaway.;Date of stay: November 2020;Hands up for padma ubud's activities!;Stef;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2030-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;Padma was such a great place to stay with friends and family. It is a little further away from Ubud central but not so far that it's a problem. My husband and I had a friend join us and we thought at first we may need a 2nd room. All 3 of us fit very comfortably even with the rollout bed. We ate several times there and the food was good but going out in the evening for dinner can seem a little far to the center. The grounds are kept in great condition and the pool is incredible (largest infinity pool I've seen) we will definitely be back.;;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2050-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;mebecher wrote a review Mar 2017;Pool bar is soo good but expensive you can visit here but drinks are expensive but you can enjoy the view of the jungle the workers Are so kindly and speek english very well imean better than other hotel workers;Date of stay: March 2017;A Fantastic Find;mebecher;Padma Resort Ubud;0
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or15-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;citra m wrote a review Jan 10;Quite n lovely place to stay with family,,good infinity pool,,good food n excellent services from the staff,,,the room is very clean,,still has an iron n d table meanwhile some fivestar hotel dont provide it,,,i love stay in padma ubud,,,it was such a lovely place to stay in bali;Date of stay: January 2021;Hidden paradise in ubud;citra m;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2045-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Mackster Z wrote a review Apr 2017;Rather new hotel with true 5 stars service. Spa is great. Infiniti pool is amazing. Food is excellent. Service the best. Breakfast is huge. Too many choices :-) Only downside maybe is that it takes around 40 mins to get to Ubud. With the free shuttle that has Wifi. We would definitely go again. Had a wonderful stay;Date of stay: March 2017;Paradise;Mackster Z;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or50-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Rezza wrote a review Dec 2020;Really enjoyed our 3 night stay in this hotel, The hotel is perfect, with load of activity. For kids they have outdoor activity and my son is really happy to join, Breakfast menu are great, also enjoyed dinner food at Puhu Restaurant The location are quite far, but they provide shuttle service to ubud center which is very helpful. Definitely will come back again if visiting Bali.;Date of stay: December 2020;Amazing Hotel, Many Activities and Great Staff;Rezza;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2045-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;pmbolger wrote a review Apr 2017;Recently stayed with my partner and 3mnth old. What an amazing resort! The staff were so helpful and we felt like we were the only ones there. The hotel is a decent 45min drive to Ubud centre so keep in mind but shuttles run on set times. Some awesome paved running/walking tracks around the hotel and there is always something to do. However lazing by the unbelievable infinity pool for hours on end is hard to beat. The rooms are appointed with quality fittings and having your own espresso machine had me hook, line and sinker. Anything longer than a week would be a little too much if your into getting out and about. Definitely go back.;Date of stay: April 2017;Amazing hotel, spectacular scenery!;pmbolger;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or65-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;kevin s wrote a review Nov 2020;Recommended place to stay with family because padma get so many activity that make you dont need to go outside Thanks to activity instructor Sundana, Made to make my visit unforgetable. One of best resort in Bali;Date of stay: November 2020;Nice hotel nice activity;kevin s;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2165-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;Relocated to the Padma Resort from another hotel in Ubud for 2 nights, which turned out to be a blessing as what a wonderful resort with the most breathtaking views. Pool area, room and gym beautiful and views from every angle of the property. Wide selection of food which was all good and nice breakfast buffet. Shuttle bus to Ubud for those wanting to explore. Club suite and lounge also worth the upgrade. A big thanks to the management (Reza and Hendy) and staff for the perfect service from our initial late in the evening arrival to our departure.;;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or25-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Theforcejedisith wrote a review Dec 2020;"Reservation Team was very flexible and fast response to change our reservation date. Check in was hendled by Debby, it was very quick and informative. All areas applied high standard of health protocol for covid-19. There is hand sanitizer everywhere, thermogun, and they provide disposable mask as well. The room was clean and tidy, there is a sign on door knob ""this room has been cleaned and sanitized"" The sweetest moment when we enter the room and we surprised by decorated bed with swan towel, flower petal, and also they give us a complimentary honeymoon cake in the fridge. We have a free afternoon tea with stunning view at The Puhu Restaurant. The pool was amazing. 89-meters infinity pool make it the longest swimming pool in Ubud. It is HEATED ! Warm water, jaw breaking";Date of stay: December 2020;Jungle Trekking on Padma Ubud;Theforcejedisith;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2215-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Paige F wrote a review Nov 2016;Room smelt of mould, being stuck in the middle of a jungle is not my idea of fun. There concept is you are here now we can CHARGE you 5 star prices for 3 star service. Example, had a massage included in package electronically but still needed a paper voucher,coulded be bothered in the end. Very expensive to get to Abud by taxi, the only saving grace was the food was of a 3.5 out of 5 standard. Cheers DM;Date of stay: November 2016;Must stay romantic retreat!;Paige F;Padma Resort Ubud;0
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2225-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;Room: Excellent. Spacious, with balcony and pool view. Club lounge: Literally spent 10 hours a day here. Kind of crazy amazing views of the pool and forest, great service, amazing smoothies, good internet, plug for your laptop for work, just overall really relaxing. Location: Far from center (25 minutes). Good to get away though, once you're there you don't really want to leave anyways. And they have free shuttles to town throughout the day and evening. Dining: Excellent. Like, really good food, Flavours on point. Great variety. Best juices and smoothies i've had in months (and I had quite a few). Amenities: Gym is small, but sufficient. Has showers etc. Only gripe of my whole stay was that they played weird beach music in the gym. Asked to change it a few times but not;;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2215-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Diana V wrote a review Nov 2016;Service is Bali is good, but these guys take it to a whole new level. I have TO commend the level of hospitality and service of every staff member we met, they were incredibly polite, efficient, meticulous and thoughtful. Some examples - Yogi from the top floor restaurant escorting us personally all the way to the poolside cafe just to show us the correct way. The waiter Slam who noticed we didn't finish our salad and bringing out two different dressings without being asked for. Service aside, the view is RIDICULOUS. The infinity pool is amazing, with the backdrop of the jungle, fog, and birds gliding playfully across the water. The gardens were incredibly lush, well kept and vibrant. The only thing to note is that this resort is literally in the jungle - it is not near Ubud;Date of stay: November 2016;Honeymoon;Diana V;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2135-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Marius C wrote a review Jan 2017;Set in a lush valley, with beautiful forest surroundings, this resort is a jewel. The heated pool overlooks a deep ravine, filled with bamboo and palms, where it is also possible to wander. A heated pool in Bali? Even on the sunniest days, the warm water is welcome, as the resort is quite high up, and evenings/early mornings can be cool. Buffet or a la carte meals in the main restaurant were varied and excellent. Music and Balinese dancing are provided almost every night. Although the food is generally westernized, brilliant chef CK will arrange authentic Balinese dishes, and even a full-scale rijstaffel at a reasonable price. Staff in general are wonderful here -- not just the legendary Balinese smiles, but genuine helpfulness and kindness. Resort experience manager Deasy;Date of stay: January 2017;Idyllic up-country resort for scenic beauty, peace and quiet;Marius C;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2120-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Khouw wrote a review Jan 2017;Since I was solo traveling, i always tried looking for small boutique hotels. So for me, this was an unsure call.. i'm happy to say now, that it was for sure a right call! The room was spacious with a balcony and the best green views. The staff were SUPER friendly and helpful! The spa is something else outta this world. And finally the pool? I could stay there forever. Haha! They also offer free shuttle transfer to town, as well as activities such as yoga, cycling and others! Make sure you ask the reception to know more!;Date of stay: January 2017;A Room With A View;Khouw;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2050-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;AndrewStuart2017 wrote a review Mar 2017;Sitting in the rain forest with Magnificent views and gardens surrounding this hotel their gardens are great for an early morning or evening walk. They also have a vegetable and fruit garden for hotel use, I was very impressed with this. The hotel give guided tours through them, worth doing. Also a walking/ jogging track. Though we are unable to do this our selves Ive been told by other guests it is one of the best as it goes through the rain forest. We stayed in the club room suites, and the room was extremely well thought out. One thing that impressed us was all the switches for lights etc had names on;Date of stay: March 2017;Our Honeymoon Resort in Tropical Paradise;AndrewStuart2017;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or60-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;So I stay here for two nights. From the beginning, the hospitality are great. Especially the activity division. Theyâ€™re very kind and always care with their guest. Lastly, shotout for one of the butler named agus mikadana for teaching me how to fishing there. :);;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2290-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Julie P wrote a review Sep 2016;So impressed with this new resort outside of Ubud. First impressions are 'wow', what a magnificent foyer and reception area with beautiful landscaping and even a couple of trendy vertical green walls. It's inifinity pool is just amazing if a tad too warm and service very good particularly the guys at the swim up bar. This place is for rest and relaxation. We had a lovely massage which came as part of the package deal. It's quiet and peaceful as it's half an hour out of Ubud in a bamboo forest. That distance from Ubud means you have to be content with hotel food, and it was good, but if you are staying for more than three days you may want to taxi into a Ubud restaurant. We did catch the hotel shuttle during the day to shop in Ubud and were glad to escape the chaos and noise;Date of stay: August 2016;Wow!;Julie P;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2325-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Cynthia K wrote a review Jul 2016;So today is my birthday and my boyfriend surprise me with lunch at parma and the view was so awesome! and i've meet the one who helped my bf her name is anita cicilia she's so nice and helpful! love her! for the food , appetiser not so good but for the main course so good! love it! the room so cozy and nice LOVE IT!;Date of stay: July 2016;i'm impress , for real!;Cynthia K;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or30-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Steven K wrote a review Dec 2020;So we stayed 2 nights in Padma and did the Archery Activity on the last day. Pak Made was very nice and patient with my group, so the whole family ended up having a blast in this free of charge activity. Thank tou for the good experience.;Date of stay: December 2020;Outdoor Archery Activity was FUN;Steven K;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2360-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;KathrynAudsley wrote a review Jun 2016;special thanks to all the team, for the pool staffs and everyone! trying their best and greatest infinity pool and trying the food in the pool restaurant, everything is excellent! special thanks to mr.putu, who recommend this place. service was amazing! thanks to mr.koka, rizkia, I kadek slamet, ilham and catur. wow! I remember their name, it's because they're doing their job very good! so memorable! and also, the food, its good, I mean, for nasi goreng is a good portions with the condiments. and also, crab salad, so fresh! I'm here with my friends, which is, they are on holiday, and they want to spending their last day in beautiful place, and voile, they are really happy! again, I will recommend this place to another my friends, relatives too. HIGHLY RECOMMEND THIS PLACE!;Date of stay: June 2016;June 2016;KathrynAudsley;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2170-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;;Staff very committed. Hotel top quality. It's a bit isolated but there's free trips to town and back. The pool is excellent - v warm and great bar. The food is excellent too. The organic garden is worth a visit. Our room was phenomenal. The bathroom was designer. The hotel is only a couple of years old and all the fixtures and fittings are brand spanking new. Go there. You won't regret.;;;;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2360-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Michael T wrote a review Jun 2016;Started the holiday off with a bang! The hotel transfer was great, very friendly and happy to talk while on the decent drive to Padma Ubud. Once there greated with smiles and amazing service. We were in our room and shown around with 10min. Pool is amazing!! And warm even when slightly cold outside for Bali. Swim up bar was great and the service around the pool was outstanding. I would highly recommended Padma Ubud for people who want to get away from the typical busy Bali to unwind and relax. Amazing!;Date of stay: July 2016;What an amazing way to start our holiday;Michael T;Padma Resort Ubud;1
https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or55-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html;Erlin tirto wrote a review Nov 2020;Stay for 2 nights in Padma Ubud, likely the other Padma hotels I ever stayed,I love the most is Padma Ubud, the weather,the room,their pillow menu,we tried free Yoga and cycling program its very nice. The room was very clean.the breakfast had many various menu and fresh juice. The most favourite things is their pool and tried practising Yoga in their bamboo nest.All the staff was very friendly and helpfull.;Date of stay: November 2020;Hidden gem in Ubud;Erlin tirto;Padma Resort Ubud;1
