,page url,nama-responden,date-review,title,text,date-stay,rev
686,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1165-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We only had five nights to spend in Bali and wanted somewhere that would be interesting, clean and with good food. We came across a brochure brought back by some friends and decided that the Lodge would suit us perfectly and we would stay there for all five nights. This was the best decision we could have made. The lodge is spotless, the staff attentive and always cheerful, the grounds beautifully laid out and the food excellent. Because there are only 27 rooms you never felt overcrowded and even when day visitors arrived there is enough space to accommodate all. The special privilege of giving elephants their early morning scrub, watching them play especially the mums and babies, just being able to touch, feed, ride and bond with these magnificent animals is a thrill; …", ,Positive
687,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1040-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Youth_Traveler,Youth_Traveler wrote a review Aug 2012,Fun But improvements should be made,"we really enjoyed the day we've spent in the safari park. there are many other options in bali to do an elephant ride, but this one is definately the best! you get great value for money. we booked the elphant ride and park visit and all transfers, an excellent buffet lunch with a great variety of food to choose from, the entrance in the park and a long ride on an elephant were included. Unlike in other parcs in bali, nothing costs extra! you can get real close to the elephants, take photos with and on them and even the food for the elephants is for free so you can feed them as much and as often as you want. the parc is clean and beautiful and what really appeald to us is that it is self-sufficient, they recycle the water, plant the food for the animals on fields around the park; …",Date of stay: August 2012,Positive
688,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or670-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We recently spent 3 nights in the Elephant Safari Park Lodge. Room - we stayed in room 219 The room doesn't look onto much just the pathway and the garden alongside it however why would you come here to spend time in your room. The Room was spacious, set out in a modest Balinese design. Bed was firm but comfortable and I got an amazing sleep here. TV had multiple channels. Bathroom was spacious with a large walk in shower. Steps down into the bathroom a little difficult after doing the Mt Batur climb as my Legs did not want to go down the stairs. Staff and Service The staff were amazing, they catered to our every want, organising the shuttle into ubud, making sure we had our complimentary Elephant Safari each day, and even ensuring we didn't sit next to the noisy Chinese; …", ,Positive
689,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1060-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We recently stayed 2 nights at the Elephant Safari Park & Lodge and what an experience! It was everything we dreamt of plus much more. Our 2 year old daughter had a great time, washing, riding and feeding the elephants. All the staff were friendly and courteous. The dayspa is expensive but so worth it! The Mahouts were friendly talkative and answered all questions asked. Both my husband and I swam with the elephants and this was a once in a life time experience. We had a garden view room which was nice and spacious - would have preferred a park view room, just to be able to sit on the balcony and watch the elephants. The only qualm we had was the price of the buffet and that dinner / lunch was not included in the price for hotel guests. I highly recommend staying there; …", ,Positive
690,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1135-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We recently visited Bali Adventure Tours Eelephant Safari park after doing the morning bike ride tour with the same company. The buffet lunch provided on arrival from the bike tour was the best spread of food we had in Bali. We then went for a 30 mins elephant ride which was great ,especially at the finish when they walk through a large pool. We expected this to be the end of our experience but after that we had the best time interacting with elephants. We got to feed them and pose for photos while holding their tusks. The elephants quite willing played games with everyone and even raised their trunk when you reqested them to. I was a bit reluctant about the elephants being chained up when we first arrived but after seeing how happy they were interecting with everyone and; …", ,Positive
691,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1060-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Sandy H,Sandy H wrote a review Jun 2012,Enjoyed our Day...A Good Choice,We spent 1 night to the Elephant lodge ! It was amazing ! Top notch client experience ! WOW ! It was really fun and we enjoyed it alot ! People are very kind and friendly . We LOVE it! Beautiful Park and the elephants are well taken care of.,Date of stay: June 2012,Positive
692,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or405-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Ross F,Ross F wrote a review Nov 2016,Sleeping with the Elephants,We spent 2 fantastic nights here. Up close and personal with the elephants. Hands on washing them.... be prepared to get wet. The privilege of swimming with them is an opportunity not to be missed. Grounds amazing. Rooms clean comfortable and relaxing. Staff friendly and helpful. Excellent food...and cocktails. Highly recommend a stay here if you love elephants. Well done Nigel👍👍,Date of stay: November 2016,Positive
693,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1090-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We spent 2 nights 3 days at the park, The accomodation was first class, meals were fine. Getting picked up from your room and taken to dinner on Elephant back was pretty awesome. Then washing and swimming with them was absolutely fantastic. What an experience !!!!! If you like Elephants then this is a MUST !", ,Positive
694,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1055-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We spent a couple of nights at the Elephant Safari Park and, whilst it was kinda cool and unique, ended up walking away a little underwhelmed. Given the cost of entry just for a day, staying overnight is pretty economical. One or two days is certainly enough. Kids will love it in a limited dose. Bear in mind it is a long way from anything (Ubud is 30-40 minutes away), so you are very isolated there - it's the elephants and nothing else (although, I guess that's the reason you go, right?) The rooms was fine, the food was good and the service was ok. Seeing the elephants right up close was definitely cool....but I guess none of it really had the jaw-dropping 'wow' factor that we were expecting. Two days was definitely enough. You'll do the elephant ride a couple of times (our; …", ,Negative
695,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1135-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,asquith2,asquith2 wrote a review Jul 2011,Best elephant experience ever.,"We spent a night late June in the garden view room with 9yo and 12yo for $440 (one was free, one was $40 extra). The room was top quality. Best hotel room I have stayed in. The gardens are immaculate and lush and the elephants well cared for and well treated by their mahouts (I am a zookeeper so have ele experience). They have the same mahout for decades and they really love their elephants. Staying in the park we got picked up from our verandah for a day ride and a night jungle ride, got to go out early and scrub the elephants then have a bare back swim with them one on one behind the mahout. At one stage the elephant was under water swimming. We could go feed them and pat the babies and adults whenever we wanted and watch the show. Dinner was $100 for 4 but the outdoor tables; …",Date of stay: July 2011,Positive
696,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1155-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Andrew Cook,Andrew Cook wrote a review Apr 2011,Elephant adventure,"We spent four nights at the Elephant Safari Park and Lodge in late March 2011. We thought that may be a bit long, but it turned out to be a perfect time. We got to know the various elephants and mahouts much better than we could have if we were only there for a night or two. It's an amazing experience and nowhere in the world can you get so close to elephants in a safe environment. The elephants are well looked after and although it's not a perfect world the conditions would be the best in Asia for captive elephants, and certainly a better future for them than if they were not rescued by the park owner, Nigel Mason. The hotel rooms are comfortable and spacious. The food and service at the restaurant exceeded our expectations and every meal was memorable. Prices were reasonable; …",Date of stay: April 2011,Positive
697,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or55-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,paulAfrench1410,paulAfrench1410 wrote a review Aug 2019,Wow wow wow,"We splashed out for a night here and didn't regret it. It was on the expensive side but well worth it. The package included meals and elephant experience. The animals were in the best condition and well looked after, maybe slightly over weight if anything. The staff and handlers were top notch and made our stay bliss. The room was 1st class. The dining experiences were excellent. being able to bath a young elephant was magic and swimming with them was too. The handlers speak quietly to the elephants and don't use anything but their voice to work with the elephants. the place is quiet and peaceful and a magical place to be well worth a visit",Date of stay: August 2019,Positive
698,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1215-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,tjlamont,tjlamont wrote a review Oct 2009,Absolutely fantastic - the best expereince,"We staffed 5 nights - I would recommend staying a few nights as you get to enjoy the elephant park on a very personal level with the staff before the park is open to the tourists. The experience builds as you learn more about the characters of each elephant. It was a really fun experience and it was almost heart wrenching to leave the park at the end of the stay. All the staff are extremely friendly and helpful - I really can't emphasise this enough. They arranged a number of activities for us to do a number of things including trips to Ubud, cycling, cooking classes, hotel transfers etc and did so on a very personable level. I'd recommend the experience to anyone looking to recharge themselves.",Date of stay: April 2009,Positive
699,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1135-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,happyitchyfeet,happyitchyfeet wrote a review Jul 2011,Great experience,We started our honeymoon at the Elephant Safari park and lodge before moving in to the Seminyak 'tourist area'. I spend about hundred nights a year in different hotels around the globe but never have I experienced anything similar to the Elephant Safari. No words can describe the feeling when you open your lodge's terrace doors and see elephants strolling around at almost a touching distance. Everything at the park was just perfect but might get a bit boring in a long run (unless of course you like to be far away from everything). For a few nights it certainly was an exquisite experience.,Date of stay: May 2011,Negative
700,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1080-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stay 2 nights, we love that you can bath & feed the elephant, specially the 3 baby, who are younger than my daughter ;-) I bring all the free fruit from the room & feed the baby elephant, they actually remember me the next day we feed them again before we leave, so sweet! My daughter keep telling me she want to bath the elephant even after we left. The elephant taxi (pick up from yr own room) is a nice touch. Room is not too big, I thought we will have a bath tube, because my daughter hate shower, but after I told them my concern, they bring me the kid's bath stuff right away, I am a happy mom then. The hotel is very far from Ubud centre (abt 30-45 mins ride) so we stay in hotel for dinner first night, over all food is pity good, breakfast is very good, since we paid high; …", ,Negative
701,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1105-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stay at the lodge, me, husband and my little girl had one of the most relaxing week end. We enjoy all the activities, from watched the animal show, played with baby elephant, ride the elephant to washed the big creature, my little girl love it all. The 'Moment' for us is where the big beauty (elephant) pick us up right in front of our room and take us to lovely dinner, wonderful. Food was well present and taste nice. We did not swim as the pool water very cold, was rainy season. All around we had lovely get away, will came back.", ,Positive
702,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or670-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,NiciD88,NiciD88 wrote a review Feb 2015,AMAZING - Will be back,"We stayed 1 night in a garden view room and whilst the room was basic the inclusions of elephant picking you up and taking you to dinner, bathing them and swimming with them as well as a jungle ride made this a once in a lifetime amazing event for me and my family! I think if you just came for a day you would be disappointed it's well worth the $ to stay, we got a great deal on Expedia for 2A & 2C $550 if we had have done the day trip with elephant ride would have cost about $260 so it's worth the stay given the additional inclusions. The elephants are beautiful and they seem happy, they are chained by 1 leg for their own safety as they fight with others over food and could kill each other, they willingly lift their leg to be chained and they look healthy and have heaps of; …",Date of stay: February 2015,Positive
703,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1110-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,ropate01,ropate01 wrote a review Nov 2011,Great day out!!,"We stayed 2 nights, I chose this place because my sister has always loved elephants and I was taking her to Bali for the first time (my 8th time). The price almost scared me off, we needed 2 rooms because I had my 2 teenagers with me as well, I'm glad it didnt. We dont have a bad thing to say about the place. The food was lovely, we did a la carte for dinner and it cost us less than AUD50 for 4 of us to have 2 courses. The professional photographer followed us around for the 3 days and the disk of all the photos cost around AUD3. I would definately consider going back - a welcome change from the kaos of Kuta. When we arrived they gave us a printed itinerary with our activities already booked for safaris etc. It made the stay stress free.",Date of stay: December 2010,Negative
704,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1095-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Pete L,Pete L wrote a review Feb 2012,What an experience,"We stayed 3 nights 4 days and had the most amazing experience and would not hesitate to recommend it highly, especially for families, it's an absolute 10/10. We've traveled the world and taken safari's through Kenya, Tanzania, Botswana, South Africa, Zimbabwe, Mozambique, Swaziland, Egypt, Tanzania and Thailand and you will not find a better environment for elephants anywhere else in the world, other than roaming free in the wild. Unfortunately, WE have ruined their world and this wonderful place makes an enormous positive impact on regenerating this endangered species, as they have bred well in this park. I don't know what the Bambi brigade are complaining about....they paid money to ride an elephant, why, if you don't agree with this philosophy? The negative comments; …",Date of stay: January 2012,Positive
705,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1115-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed 3 nights and loved it. The people were just great, the most amazing experience for us and kids to have with the elephants and to gain more of an understanding. The service was great and so personal. If you are visiting Bali make some time to stay, it is worth the extra costs.", ,Positive
706,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1130-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at here for one night and what an experience it was. We took our ten year old daughter and she said it was the best experience of her life. The rooms were beautiful, clean and very comfortable. Being picked up for dinner by an elephant was amazing and the prices and the restaurant very reasonable and nice food. The park and the elephants were amazing and washing them and swimming with them in tghe morning was an unforgettable experience....everyone should do it it was an incredible place....One tip don't pay full price as it is very expensive look for cheaper deals on the net.", ,Positive
707,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or35-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,jet_set_jeree,jet_set_jeree wrote a review Oct 2019,The Elephant sanctuary,"We stayed at Masons for 1 night as part of our honeymoon in Bali. It had been recommended by my friend who had just visited the park for the day. We upgraded to a room that overlooked where the elephants ate, it was a beautiful view to wake up to. The room itself is big and nicely decorated, the staff noted it was our honeymoon they made us a cake and had flowers in our room. It was very thoughtful. We were taken to dinner by an elephant which was a nice added touch. We fed them, washed them and swam with them all great experiences but for me seeing the little baby was a highlight, soooo adorable. I didn’t see anyone mistreat the elephants and they are all well fed. I’d recommend staying here.",Date of stay: August 2019,Positive
708,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1085-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at the Elephant Safari Park with our 20 month old son for one night in April 2012. It was well worth it (about $240.00 including breakfast) and I would recommend it to anyone over just a day trip (which costs about $19 each for admission and $49 each for an elephant ride - these are included in the overnight stay itinerary). The extra activities that you get to do by staying the night make it well and truly worth the money (getting picked up from your room by an elephant and taken to dinner, sitting under the stars and having dinner surrounded by the elephants and the absolute highlight of riding an elephant bare back while it takes a bath in a pool before breakfast). The atmosphere at the park is fantastic. The elephants are in great condition (check out the footage; …", ,Positive
709,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1190-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,notmcl,notmcl wrote a review Jul 2010,The best vacation ever,"WE stayed at the Lodge for 2 nights and had a room overlooking the park which is an experience not to be missed. If you can afford the park rooms go for it as to wake up in the morning and see the elephants outside is just magical. You can stand for hours on your balcony watching the daily rituale of feeding, cleaning and elephant bathing. Being collected each evening and riding to the restaurant on the back of an elephant is just so good. One of the big draws with the park is the three baby elephants born last year. They are just so cute even at the size they are. Very cheeky and playful and to be able to feed and pat them is a rare experience. Taro is about 30 minutes drive from Ubud, but once at the hotel you can get out and about with Bali Adventure tours.",Date of stay: June 2010,Positive
710,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or290-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,ShezH,ShezH wrote a review Aug 2017,Awesome experience,"We stayed at the lodge for 2 nights and that was a great experience for the all family. Being pick up for the dinner by an elephant, feeding the elephants, doing a ride with the elephants and last but best experience for me bathing with the elephants is so wonderful and unusual experience. We were all back to childhood. We could see the elephants from our balcony and only that was fabulous. The room itself were large enough for the 4 of us, nicely decorated with all kind of elephant picture, towels which made it special. The staff is very nice and helpful. I also recommend getting out of the hotel for a short walk enjoying the rice fields just outside of the hotel, such a beautiful panorama. If you arrive for check in time and leave at check out time 1 night is enough to fully; …",Date of stay: August 2017,Positive
711,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1180-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,FreddyFry,FreddyFry wrote a review Sep 2010,Family with teenagers thoroughly enjoyed our stay at Elephant Safari Park Lodge,WE stayed at the Lodge for 2 nights for our wedding anniversary and had a park room overlooking the elephants and the park. It is well worth the extra to pay for a park room and wake up in the morning and see the elephants outside. The balcony of each park room gives you a perfect view of all the elephants as they go about their daily routine. For an elephant lover like myself it is heaven being able to watch and interact with the elephants whenever you like. Taking the elephant chauffeur each evening to the restaurant is very unique. The 3 baby elephants born last year are so cute. To be able to feed and pat them is an unforgettable experience. Washing Mr Wong (one of the male elephants) was definitely the highlight of our trip. The elephants are VERY happy and well cared for; …,Date of stay: August 2010,Positive
712,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or410-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Em P,Em P wrote a review Nov 2016,"Great experience, nicely treated animals, and a great breakfast buffet ;)","We stayed at the lodge overnight after spending the day in Ubud. Room was amazing with everything you would expect from a 5 star hotel. The balcony overlooks the elephant grounds which was an amazing experience. Waking up in the morning to all the elephants will be a memory i will never forget. That morning we did all the park activities; feeding the elephants, safari ride and watched the elephants show off their abilities. All the elephants look very healthy and are extremely friendly. Would definitely recommend this to any of my friends visiting Bali.",Date of stay: October 2016,Positive
713,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or240-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at the Mason Elephant Lodge for 1 night. Service & food is impeccable & the rooms are good. But obviously the elephants are what people come for. There seems a lot of controversy involved with the treatment of the elephants. I would term this place not a zoo or park, but an elephant sanctuary, where someone can pay to stay at the lodge and help care for the animals. This aids their keep & contributes to education. Bathing & swimming with the elephants is a treat that all enjoy. The elephants are cared for individually - washed down, then taken for a swim, which is an obvious delight for them, & everyone else who joins in. They respond to interaction with people, & are respected & treated well by their trainers. An overall enjoyable place to stay. It is also; …", ,Positive
714,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1085-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,eunicekow,eunicekow wrote a review Apr 2012,Love the elephants!,"We stayed at the Park for two fabulous nights. If you love elephants then this is the place for you! You will get so much more value staying in the Park rather than a day trip. As mentioned in a previous comment, it is a bit of a drive from the coastal tourist areas but the countryside is beautiful. If you stay at the Park you can have as much interraction as you like with the elephants. We had safari rides, we bathed elephants and rode them bareback in the water! We watched the shows, played with the babies and got picked up from our room by an elephant to go to dinner. The food at the restaurant was delicious at reasonable prices. If offered buffet compare with the Al a Carte menu as it may be cheaper to order what you really want to eat. Having said that the buffet was good; …",Date of stay: January 2012,Positive
715,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1025-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at the park for two nights and loved it. The only downside was how expensive it was (we had to share a triple room to be able to afford it!). We loved the elephant taxi that came to pick us up for dinner. The rooms very very clean and nice. Staff were fabulous and spoke great English. Food was yummy although the buffet was quite deer ($30 per person). Loved watching the elephants swimming while we had coffee at the restaurant. Very glad we stayed here, but two days was enough. Any longer and I think we would have been bored - once you have seen the elephants and ridden them and seen the show, there's not much else to do.", ,Positive
716,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or665-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at the park on our first night in Bali and it really started the holiday on a good note. The staff are super friendly and have good english. The linen on the beds is amazing, as well as the doona and pillows, made us feel like we were in our own bed. Swimming with the elephants was our biggest highlight and something we will never forget. Highly recommend a night at the park.", ,Positive
717,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or85-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Pam D,Pam D wrote a review Jun 2019,Swim with the elephants,"We stayed for 2 nights and had the best time, this place is just amazing, so many activities to do with the elephants, the staff were so friendly and helpful, couldnt do enough for us and always with a smile. The elephants are well. Cared for and not stressed at all. Such a relaxing start to our holiday. The only thing that could be improved is the matresses and pillows but compared to the experience we had small price to pay. WE WILL DEFINITELY BE BACK!!!",Date of stay: June 2019,Positive
718,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or515-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Stephs2965,Stephs2965 wrote a review Apr 2016,An Experience of a Lifetime!,"We stayed for 2 nights as a family of 4 and had an unforgettable time. Service was excellent, elephants chauffeured us to dinner. Must do white water rafting, also owned by company. Totally brilliant!",Date of stay: March 2016,Positive
719,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or10-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Lydia D,Lydia D wrote a review Feb 2020,The best experience and a wonderful hotel!,"We stayed for 2 nights in a park room view. As animal lovers we were a little unsettled at first and weren’t sure if this felt more like a theme park rather than an elephant rescue centre. The elephants are rescued from Sumatran camps so undoubtedly they are living a happier life here, and the elephants do look very well cared for and appear to be treated respectfully. They do look happy and we never saw any signs of distress. The sad fact is that these elephants would be long dead if they were left in the camps or even in the wild, due to poachers and deforestation. At first we felt things like the riding and chaining up were unethical but the information at the park explains that the riding is beneficial for bone mineral density and strength, as they get less exercise here; …",Date of stay: February 2020,Negative
720,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or390-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,anismanda33,anismanda33 wrote a review Jan 2017,Nice location and fully adventures but the service was very bad especially for local tourist,We stayed for 2 nights in this wonderful place. The rooms where comfortable. The stars of the show are the elephants! They are cared for and have their own carer some who have been with their elephants longer than their wives! Each elephant has their own personality! We got to bathe and swim with the elephants and feed them! The staff are wonderful and the food was amazing! Highly recommend,Date of stay: February 2016,Positive
721,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or625-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Lisa49uk,Lisa49uk wrote a review Jun 2015,What a place to propose!,"We stayed for 2 nights with our almost 3 year old as he's favourite animal is elephants. This was a great experience for us we loved the tranquility this place offers. The staff are very friendly and open and happy to talk to us about everything and anything we asked about the park and the elephants. To us the elephants seemed very happy and healthy and seemed to like the attention they got from the tourist. the only thing i was disapointented with was in the morning you can ""bath"" with the elephants I was going to take advantage of this wonderful experience but while watching others, I saw it was not about bathing with them but getting on the back of them in the water so they can pose for photos so I was happy to pass as its not the experience i wanted. The rooms are very; …",Date of stay: May 2015,Positive
722,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or710-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Kim J,Kim J wrote a review Dec 2014,Even Better than Expected,"We stayed for 3 days at elephant safari park with the family and this vacation will rank in my top 10 list. Kids loved the royal elephant back ride for dinner(s) and giving showers to the baby elephant. When you wake up to the sound of chirping birds and elephant sounds and get to see a dozen or more elephants from your balcony, its awesome. The price for the stay may look somewhat expensive, but it is absolutely worth it. The service was great and staff were very friendly, and also facilitated our day tours very professionally. 6 stars experience.",Date of stay: December 2014,Positive
723,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1175-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,sharna182,sharna182 wrote a review Oct 2010,Amazing and magical- A must see!,"We stayed for a night at the Elephant Safari Park near the village Taro on a recent trip to Bali. It was the highlight of our stay in Bali. The opportunity to get up close and interact with the Sumatran elephants at this elephant sanctuary is something not to be missed. A pinch me I must be dreaming experience. We helped to bathe an elephant, patted and fed the three elephant babies, rode an elephant through the jungle in the day and at night with fireflies all around. There is simply no comparison to the glimpse we got of the elephant baby at the Melbourne Zoo recently. The lodge is a high quality venue and the food was very good. The overnight stay was great value and you practically have the park to yourselves in the morning before the day trippers arrive. Waking up to the; …",Date of stay: October 2010,Positive
724,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or455-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed for just one night at the lodge as the prospect of interacting with Sumatran elephants was unmissable. It delivered in full as we were able to view, ride, and interact with the elephants. The park caters for a serious number of the animals (over 30 elephants) and appears to be doing a good job of looking after them. The room was comfortable and appropriate for the price, and the staff was friendly, helpful, and very accommodating. Would return.", ,Positive
725,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or720-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,We stayed for one night. I agree with other reviews in that we believed the elephants were free to roam.. the name of the place (and its website) suggests that the elephants live in a large area. We were surprised to see them chained up and in quite a small area. Despite this the elephants did not appear to be mistreated but this all depends on how you feel about the elephants being ridden for our enjoyment. If you are against this then I suspect you wouldn't go in the first place. The hotel was lovely. We stayed in one of the two paddy rooms inside the park and had a gorgeous view of the rice paddy fields behind the park. This is not a large safari park and as one reviewer also suggested there needs to be some changes. More room and less rides. The food was nice and; …, ,Negative
726,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or355-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Henaghen_K,Henaghen_K wrote a review Apr 2017,Morning trip as part of our honeymoon,"We stayed for two nights at the Elephant Safari Park Lodge and loved our visit there. The Lake View room we had booked was very nice but too noisy for us, so we were upgraded to a Park View room. This is definitely the room to book, a bit pricy but worth the money. It was the most peaceful experience to sit on the balcony, just 10 metres away from an elephant and watch these gentle animals. When the day visitors had left and the park became very quiet it was even more pleasant. A Must for elephant lovers!",Date of stay: April 2017,Positive
727,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1070-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here because the resort in Legian we were booked into for the rest of our holiday was full on our first night. According to our 7yo the Elephant Lodge was 'awesome!'. Because we came in straight from the airport, a 2hour drive in traffic, we arrived around 4:30pm. They had everything organized for us including a schedule to get the most out of the next 24hours. First up elephant feeding, then back to hotel to freshen up ready for the elephant ride to the elephant show and a very nice buffet dinner. Next morning elephant washing and swimming with the elephants and then a 'safari' ride through a 'jungle'. We caught the free lodge transport (not by elephant!) into Ubud but could have stayed for further elephant shows and feeding. This is not so much a resort for a; …", ,Positive
728,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or420-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here during our honeymoon on 26th September for one night and had an amazing time. Our room was fantastic and we enjoyed every single aspect of our stay including all our time on the elephant activities. It was incredibly well organised. The elephants all appear well cared for and the staff were all very nice. A special thank you to Sulawandi (I don't know if I have spelt that right) who took a lot of time out to take photos, answer questions and let me feed his elephant Gigi (again not sure on spelling) and the mahout who did our morning safari ride on the 27th. I would highly recommend this to anyone.", ,Positive
729,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or645-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,We stayed here for 1night as part of our honeymoon. What a remarkable place. The elephants are so well cared for and appear to be happy. We were fortunate enough to get to play with 3 baby elephants. We had an elephant chauffeur from our room to dinner and then swam with them the following morning along with feeding them. Yes the elephants are chained up and this was explained to us as I was concerned but we were told if they weren't they would just damage the resort. Although these are wild animals they would not have survived in the wild and have all been rescued. Please visit this wonderful place., ,Positive
