,Page url,nama-responden,date-review,title,date-stay,text,rev
362,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2305-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"This was one of the best hotels I have ever stayed in, from the beautiful fish in the gorgeous water gardens to the immaculate spacious rooms and one of the best pools I have ever swum in, overlooking the teeming jungle. I loved the frogs and crickets chirping in the gardens at night and the bats and wild life of the jungle. My ony wish is that this wonderful resort takes good care of the wild life around and inside the gardens as it so wonderful to feel part of the jungle and yet pampered like royalty.",Positive
363,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2405-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,This was one of the best hotels I've stayed at. Hidden in the mountains is this beautiful place. So serene and relaxing is what I needed and this place had everything I could ask for. The staff at this resort was AMAZING!!!! They were so attentive and so sweet. I would definitely be back here again.,Positive
364,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2195-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Phil c,Phil c wrote a review Dec 2016,Wow. Wow. Wow,Date of stay: November 2016,"This was our first holiday in Bali. This review is based on stays in other hotels in different parts of the world, and at home in Australia. This package included airport transfers and from the moment you are met at the airport, you know this experience is going to be something different. The little laneway to the resort belies what is ahead. On arrival at the resort you are greeted by extremely friendly, polite and attentive staff. After a detailed check-in, you are shown to your room. If you haven't been impressed by the resort thus far, walking into your room will surely amaze you. The size and and substantial quality of the furnishings demonstrate the thought that has gone into providing a wonderfully relaxing and peaceful atmosphere for the guests. You will soon become",Positive
365,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2180-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Kym J,Kym J wrote a review Dec 2016,P.A.R.A.D.I.S.E.,Date of stay: December 2016,"This was our first trip to Bali and we decided to start with the rainforest rather than a beach holiday..... WOW. This resort is just AMAZING. While the drive from the airport takes about 2 hours, the resort picks you up and makes you feel at ease. This was also a great chance to look out the window and see the real Bali. When you finally reach the resort it is gorgeous. We had a family suite which consisted of 2 inter connecting rooms. The rooms were very spacious and the bathrooms.... to die for!! The staff were friendly and always had a welcoming smile. The main feature of this resort is the infinity pool and it didn't disappoint. With the swim up bar, one could stay in there for hours. The meals were a good size and the breakfast buffet in the main restaurant overlooking",Positive
366,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2115-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,This was the most magical of experiences for us! The scenery is stunning the staff are just gorgeous and the chefs amazing! The resort is pristine and so so beautiful! Big shout out to the head chef Ketut and our breakfast chef who looked after us and cooked us some of the BEST meals we have eaten! Highly recommend the cooking class and spa! Wish we had longer than 3 nights here! Could easily do a week or more! So much to do in the hotel no need to leave. Why would you when you have everything you need right here and the scenery is second to none! The pool is just amazing no wonder it won pool of the year for all of Indonesia in 2016! We will definitely be back!! Thank you Padma Ubud for making our honeymoon so memorable! ❤❤,Positive
367,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or40-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"Today, we went on a 5k biking trip to the forest. It was really cool and i'd like to give a big shoutout to our tour guide Agus. He was ver nice, very polite, and very helpful. By far the best staff member in the hotel.",Positive
368,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2360-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,herwanng,herwanng wrote a review Jun 2016,Sanctuary in Ubud,Date of stay: June 2016,"Usually it's not a good sign when something goes wrong in the beginning. We waited for my pick-up from Padma at the lobby of a hotel in Nusa Dua for 15 minutes and there was no one approach me so I called Padma. Long story short, Padma has given an incorrect name to the driver. The problem was finally sort out and we left Nusa Dua half an hour behind the schedule. I was a bit upset but shortly after we arrived at Padma, I forgot about the late pick-up. The staffs are very friendly. The rooms are excellent. We managed to get our request for connecting rooms. It's very spacious although the connecting doors are somewhat designed incorrectly. It blocks the doorway when its opened. The room includes breakfast and afternoon tea with various foods selections. The infinity pool and",Negative
369,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or50-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Octaviani W,Octaviani W wrote a review Dec 2020,Padma ubud,Date of stay: December 2020,"Very happy to stay here...so many activity during our staycation...i try the aerial yoga (you have to try this and they have certified yogis to help you with the move) and also cycling , the guide take me to see the village around the hotel...beautiful... for the kids, they can play around in animal graden (we love the duck...very cute), my son go fishing then fed the otter, chika & chiko...the kids garden club also interesting...the kids love it! Nice and clean room...very comfy to stay...the hotel staf also helpful...and the food so yummy (we try chicken karage, gurame asam manis also some pasta...and all made our tummy happy ) I'm sure will be back again next time. Thank you Padma Ubud.",Positive
370,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or50-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Nany Ismail,Nany Ismail wrote a review Dec 2020,Biking and swimming,Date of stay: December 2020,"Very nice and lovely. The pool is sublime. Kayan, our guide for biking is so nive and kind, recommended. The view is so nice , you don't want to leave the hotel. We will come back next year with my good friends.",Positive
371,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2400-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Shonda H,Shonda H wrote a review Apr 2016,Relaxation!,Date of stay: April 2016,"Very nice service by the staf especially the manager pak Ary. The view is amazing, the swimming pool water is not cold, so my son can swim without getting cold. It is great place if u need to relax. It is 45 minutes to Ubud central. Will come back again",Positive
372,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or90-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,C R,C R wrote a review Nov 2020,BEST UBUD RESORT WITH FIVE STARS FACILITES AND SERVICE,Date of stay: November 2020,"very recommended resort when you stay in Ubud. Everything you need is here... Perfect Jungle view, Breakfast were AWESOME!!! Afternoon tea was beyond our expectation!!! We also joined sport activities such as Mountain bike, Golf and Archery. Mr. Kayan trained us like a PRO athlete, really enjoyed the time being here. the next day we also went to animal garden, fed some rabbits, ducks, chickens, cows, goats, andddd they have two cute otters that always HUNGRY. Defenitely one of best resort in Bali... Will come back for SURE!!!",Positive
373,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2195-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"Visiting Ubud and looking for New Resort to relax...I got it! Padma Resort Ubud offers the best experiences with all activities and facilities. Located in the most beautiful hill overlooking the forest and river. The resort complex is huge... the room is big and has balcony with green forest view.😍 I love the experience from the lounge...very pleasant hospitality speacially when the Resort acivity manager offered what I could do during my stay here. The best part when I do nothing.... just enjoy the super breathtaking view where I can view the best infinity swimming pool in the island and two beautiful mountains. Amazing! Never miss the Spa offer to relax, experience Fantastic F&B with the best mediterenian food and high tea selections. Next time I will bring my family",Positive
374,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2060-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We absolutely adored our stay at Padma Ubud. It is the only resort in the Payangan area so it is very quiet and tranquil. One of the highlights of our stay was undertaking the mixology class with Reznu! We went to the botanical garden first to pick out our fresh ingredients and were served with a welcome drink and canapes before class began. Reznu has a great sense of humour and he made the class very fun and interactive. All the cocktails we created were classics with a twist. We were also presented with a certificate when the class concluded. The resort itself is about 40mins away from the Ubud centre, however, the complimentary shuttle bus provides free wifi, which means you definitely won't be bored. We were very fortunate to have been upgraded to a Premier Deluxe room",Positive
375,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2470-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ricky,Ricky wrote a review Oct 2015,Fantastic,Date of stay: October 2015,"We are here for another honeymoon. Before we arrived... 2 hour before arrival time,they check every single thing about us.,butler service are out of expectation, room are big,perfectly cozy ,great view ,beautiful swimming pool...from the f&b ,food are superrb,good choice's,.cant wait for another visit with family. Thank you",Positive
376,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2225-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,We are mid way through our stay here and I couldn't wait to write a review about this gorgeous hidden paradise. We still have 5 days here and loving every bit of it. The service is exceptional to say the least. They take the time to cater to your every need and it is never a drama. The food is beautiful and the cocktails are divine. The best is the infinity pool over looking the breath taking forest. The pool is heated so night swims are a must. It is a little far away but that's exactly what we needed. Free shuttles throughout the day to ubud town and free wifi which is strong throughout the resort. We really do love it here and will come back anytime. Special shout out to Deasey the resort experience manager who has made sure our stay here has been amazing. 5,Positive
377,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2050-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,nataliatanyadji,nataliatanyadji wrote a review Mar 2017,The Silent Day experience,Date of stay: March 2017,"We booked the Club Lounge room for two nights, stayed over the Silent Day as it's known as remote area. Located in Puhu, 25Km from Ubud City, the resort offers you everything you need. Very friendly staffs, from the time we checked-in until we checked-out. They really taking care of the guest personally. The hotel was fully occupied that day but still, they could keep remember your preferences. Indah and Debby at the Club Lounge are very friendly and lovely. On the Silent Day night, when all the lights were turned off, I walked out to the parking area to capture the milky way. The security guy Kadek ushered me to the pool area which was totally dark, for better milky way view, and back to the room Pak Reza, the General Manager, congratulations for your great team work for",Positive
378,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2465-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Jenni524,Jenni524 wrote a review Nov 2015,Just beautiful!,Date of stay: November 2015,"We booked the Mountain and Beach package at the Padma Resorts Bali and now wish we had stayed the full holiday at the Padma Resort Ubud. From check in to check out, three nights later, it was peaceful and relaxing. The room was modern and comfortable, the pool was beautiful and the view of the valley was the best part. The staff were lovely and the food each day was excellent. Probably helped that the drinks menu was just as good :) Even though there was a daily shuttle to Ubud, (it only took about 35 minutes to get there) it was enough for us to hang around the hotel and enjoy the peace and quiet, with daily activities provided by the hotel. I know it's only a soft opening but hopefully this hotel will just improve. It's just lovely for couples or families that like to",Positive
379,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2220-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We booked this hotel for 4 nights and we are thinking to stay one more night. This is such a peaceful place with a huge swimming pool on the jungle view. There is nothing to say about the service. All the staff is smiling, greeting you all the time and they are doing their best to make your stay as nice as possible. The restaurant is a mix between Indonesian and western food. They use high quality ingredient and refined dished. We booked the cooking course and we recommend it. We spent the day with the chef who brought us to the market, to his own house and then to the hotel kitchen. He comes from this village but he has a huge experience as he travelled all over the world. It was really an amazing experience and we have learnt a lot with him. Rooms are very comfortable, bed",Positive
380,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2035-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,We booked this hotel on the suggestion of a friend who had come across the hotel on the internet. We reserved the amazing two bedroom apartment which has two huge bedrooms with massive ensuites both with freestanding baths and walk in showers. There is also a large lounge room separating the two rooms and a generous balcony which overlooks the bamboo rainforest. As part of our package we were also able to access the guest lounge and WOW what a treat! From the special breakfasts to the afternoon tea and on to cocktails which are serviced with delicious canapés for two hours. The lounge is located on the top floor overlooking the infinity pool and the rainforest. The infinity pool is the largest in Bali. The hotel also has a fantastic kids club which our kids visited,Positive
381,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2305-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Dewa Ayu W,Dewa Ayu W wrote a review Aug 2016,"great stay, great moments",Date of stay: August 2016,"we came and stayed at padma resort ubud for our anniversary celebration and everything was fantastic!!! Over all we enjoyed our stay. The room, the staff, the food, the pool, the atmosphere make us want to come back. special thanks to koka who was really friendly and to debby at front desk who arranged our room to be so romantic for our celebration. we will definitely come back.",Positive
382,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2335-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We came here as a family of 6 with 2 young kids. We love ubud however we noticed that there isn't many kids friendly hotel around ubud. However, since I know that padma just recently opened in feb 2016, and knew that it had some kids facilities/kids friendly, we thought to give it a try. This hotel provides free shuttle taxi to and from airport if you book direct. I think it's awesome! Since not that many hotels in ubud would do this. Room is so spacious! Very lovely and Nicky decorated. Hotel area is just amazing! You don't need to go outside the hotel at all. Plenty of activities to do. Jogging tracks, river walk, yoga, village walk etc. Kids had a great time. Mbak rini from the kids club just so lovely. My boys spent a lot of time with her doing arts and crafts. Spa for",Positive
383,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2060-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Yan Y,Yan Y wrote a review Mar 2017,Stunning hotel in the middle of the jungle!,Date of stay: February 2017,We came here for two nights during our stay in Padma Legian. The rooms were really clean and spacious and the afternoin tea was very nice incorportainga mixture of world cuisine. The infinity pool was heated and had a spectacular view and there was a walk that goes through the jungle. There is a kids room and small unheated childrens pool. The main area of ubud was a fair distance from the hotel. I would recommend this hotel for adults.,Positive
384,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2350-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,We came with our two daughters as soon as we arrived we were greeted by the wonderful and warm staff of the Padma. This warmth and friendliness continued throughout our stay with every staff member we encountered. Especially Deasy. She was amazing and everywhere doing numerous tasks from greeting people to getting her hands in and cleaning tables during a very busy buffet dinner. Always with a beautiful smile and time for a quick chat. As for the hotel itself amazing. The grounds were breathtaking the jogging track through the tropical raiforest is an amazing walk and and an engineering and architectural masterpiece. And the pool warm beautiful and my favourite so far in Bali and we have been going twice a year for many years. The room we had was huge comfortable. The only,Positive
385,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2080-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Iain M,Iain M wrote a review Feb 2017,Company offsite in Bali,Date of stay: February 2017,"We chose Padma Resort because I was astonished by the pool photo on the website. And it was as beautiful as in photos. Of all the hotel features, I love the infinity pool the most. They said their pool is the longest infinity pool in Ubud. It was located between hills and all is green. Really a place for escape from your routine. Especially if you lived in a city like Jakarta. We only stay 1 night so we didn't get the chance to use the spa. They have open air barbecue, but you need to reserve one-day before. Their poolside pizza was great. Parma ham pizza we ordered. Room service also delicious, we had tiramisu and meringue for dessert in room. They also have various activities like cycling, yoga, gardening, etc. A piece of advice is Stay Longer. At least 2/3 nights.",Positive
386,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2030-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Geefromperth,Geefromperth wrote a review Apr 2017,Service at its best,Date of stay: April 2017,We didn't stay there but went to have a look and had lunch as friends of ours were raving about it . The service was very good and food excellent. My husband left his sunglasses and it so happened we were staying near Padma resort Legian. Our reception phoned them and was told they have daily shuttle between the two padma resorts. They even delivered the sunglasses to our hotel! What a service! I would definitely split my stay between the two Padma resorts- one for peace and tranquil and the other for shopping and night life on our next trip to Bali,Positive
387,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2415-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Lee S,Lee S wrote a review Apr 2016,Peace & Quiet,Date of stay: November 2015,We enjoyed the peace and quiet of the Padma Resort Ubud rooms were wonderful you could not ask for better service from all the staff. Infinity pool and forest view are amazing would not have any trouble recommending this Amazing Resort to anyone. 5 star +++,Positive
388,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2250-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,FredericSiebold,FredericSiebold wrote a review Sep 2016,Bali longest infinity pool,Date of stay: May 2016,"We got welcomed really friendly by all of the staff. A welcome drink and a cold towel got served after seconds being there. The check-in went smooth and the atmosphere is lovely. During our stay the staff was super helpful and nice. Our room was located on the ground floor and had access to the big garden area which is actually on the roof of other buildings. It’s really cool to walk there and take a look at the pool and the surrounding nature. The room is so spacious and lovely decorated. I really liked the bed and had a perfect sleep every night. Not only the room was in top conditions, also the bathroom was a big plus. Now to the pool, which is totally amazing and the longest infinity pool in Bali. And guess what, it is also heated! First I was confused about a heated pool",Positive
389,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2040-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ahmed Rahman,Ahmed Rahman wrote a review Apr 2017,A piece of heaven on earth!,Date of stay: March 2017,We had 3 nights in this amazing hotel at the end of March. It is like no other place I have been to before. The infinity pool is massive and so relaxing. Spa treatments were good. All staff very friendly. Breakfast with wonderful views. The list could go on and on! Only downside is the time -40 mins to get to Ubud. Hope to get back there.,Positive
390,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2240-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Henrik Wigermo,Henrik Wigermo wrote a review Oct 2016,"Wonderful, quiet and beautiful reaort",Date of stay: October 2016,We had a wonderful 5 nights at the Padma Resort in Ubud. The hotel is stunning and the pool is the out doubt the best I have ever seen. The hotel is beautifully manicured and the rooms and very comfortable. The spa was excellent and very well priced as were the restaurants. We were there over Aus school hols and there weren't many kids so if your looking for a place that very kid oriented this may not be the place for you. My 10 years old loved it tho! We look forward to visiting again next year!,Positive
391,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2045-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,elby189,elby189 wrote a review Mar 2017,Great escape in paradise!,Date of stay: March 2017,"We had an amazing stay at the Padma Ubud. We stayed in the Premier Deluxe room which was lovely. Very spacious, luxurious and comfortable. We were skeptical about being bored staying in a resort for 5 nights, however it was easy at the Padma. The pool was exceptional and the daily activities were a great inclusion. We did yoga and a daily balinese language lesson with Arya, who was a skilled and attentive instructor. We had a fantastic time chatting with him and learning about Balinese culture. We also did an Agroforestry tour with Kayan, who was so friendly and knowledgeable about the resort's gardens. All of the resort's staff were exceptionally attentive and welcoming. We would love to return and recommend to anyone.",Positive
392,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or75-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We had an incredible stay at the padma. We would get up early each morning to do yoga with their instructor Lee. A very friendly and professional instructor with good English. The restaurants were great, the rooms and grounds are stunning. I cant wait to go back to that little slice of paradise",Positive
393,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or55-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,nisya n,nisya n wrote a review Dec 2020,Excellent Services Ever,Date of stay: December 2020,"We had superfun family holiday in Padma Resort Ubud. I wouldn't mention any name of staff because all of them are AMAZING! they're really care with our kids since our arrival. The facilities are so great for children. The pool temperature was warm, so our kids had so much fun! The animal garden, the agrofarm, the view was so stunning..not to mention the SPA was soo good! Me and my husband really enjoy the balinese massages so much. We also enjoyed our breakfast, lunch, and dinner. Our favourite ever is Banana Milkshake..love it sooo much! Padma resort Ubud the best resort ever! We sure will come back..thanks Padma!",Positive
394,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2300-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Crescentmoon,Crescentmoon wrote a review Aug 2016,The most beautiful way to start Bali,Date of stay: July 2016,"We had the fantastic stay at Padma Ubud. Yes it's far from the airport (1.5-2 hours) and yes it's not in Ubud (30-40 min shuttle ride) but the staff, the facilities, the service and the location were amazing. So believe me it's worth the trip! Every member of staff was great but the ones we remember in particular are Komang, Ari, Dewi, Sudana, Catur and the nurse. We suffered food poisoning after a lunch we had outside of the resort but the services of the nurse plus the clean up services of housekeeping was excellent. The rooms were huge and well kitted out, the food fantastic and the spa services great. The buffet breakfast has a huge choice and the complimentary tea is a nice touch - my only comment would be to label what the meats are in the dishes for those who don't eat",Positive
395,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2130-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Rodrigo M,Rodrigo M wrote a review Jan 2017,"Amazing Hotel, Oasis in the Jungle.",Date of stay: December 2016,"We have just returned from a fabulous 3 nights honeymoon at Padma Resort. The pool is absolutely incredible!!! It's warm and so inviting, you can literally spend hours in there. There's a great pool bar with happy hour in the afternoon. The food at the restaurant is delicious and very reasonably priced. Would recommend the degustation for something special. Morning yoga overlooking the jungle is simply beautiful and relaxing. All the staff at Padma are very friendly and really make you feel at home. A special thanks to the Chef, Deasy & I Wayan for making it so memorable. We would highly recommend everyone to spend a few nights, especially if you feel like relaxing surrounded by beautiful greenery. Just a note, it is around a 30-minute drive to Ubud but this is what we loved",Positive
396,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2190-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Andy T,Andy T wrote a review Dec 2016,"Absolutely amazing, a 'must do' on your Bali holiday",Date of stay: November 2016,"We have just returned from an 11 day stay at the Padma Ubud and we are already planning our next trip with family for next year. The resort itself is absolutely stunning the gardens are beautifully planned, walking track is a must!! The pool is gorgeous and we were told that it had just won number 1 pool in Asia, the pics don't do it justice. The view are amazing, you will not get sick of waking up to the sounds and sights. Breaky is substantial with a huge amount of choice, not to mention delicious, you can order a coffee of your choice, and the views from the 4th floor are sensational at any time of the day or night. We ate at each place in the Padma and the food is fabulous and very resonably priced, we ate some fabulous meals. We did do the 3 course degustation and it was",Positive
397,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2425-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Michelle W,Michelle W wrote a review Mar 2016,Different to Padma Legian,Date of stay: March 2016,"We have stayed at Padma Legian many times so we were eager to try their new resort in Ubud. It is a 2 hour drive from the airport and the resort is located 40 minutes away from Ubud central. Once here, you are committed to the hotel unless you are prepared to catch the hotel shuttle to Ubud. The shuttle has limited space, so plan and book your seats in advance especially on the last shuttle back to the resort which is very popular. The last shuttle heads back to the resort at 9pm sharp. We had booked a Premier King Room during our stay which overlooked the lush rainforest surrounds. The room and amenities were first class. The room was very spacious and comfortable. We had a king size bed and a rollaway bed for our 14 year old. The rollaway was very comfortable - like a real",Positive
398,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2020-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,We have stayed in bali for 4 days in Grand hyatt and 2 days in Ubud in Padma resort. I really wish that i had a longer stay in Padma resort. Everything was more than amazing. All Staff were very friendly and hotel design was unbelievably cute! Balcony door was opening to a small cute garden. The pool had a view of Jangle and we had a lovely jangle dinner with a very beautiful view . Also the restaurant that they were serving breakfast was on the 4th floor in front of Jangle.. Everything was like a dream.. They have various free tours and entertainments and also the internet speed is very good. Our room was very clean with new equipments and nice design. Thank you very much Padma Resort,Positive
399,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2170-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Felicia L,Felicia L wrote a review Dec 2016,Perfect resort in Ubud!,Date of stay: December 2016,We have travelled extensively and I must say that this is a top resort. The setting is beautiful the whole resort was spotless and the staff were very attentive and nothing seemed too much trouble for them. The food was very good and the Indonesian buffet was great. I cannot fault this resort I would recommend this to anyone who wants to get away from the hustle and bustle of life for a bit. It is a bit of a trek from the airport if you hit the traffic at the wrong time we had a two hour transfer but it was well worth it.,Positive
400,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2080-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Benhur05,Benhur05 wrote a review Feb 2017,Heaven on Earth!!!,Date of stay: February 2017,"We invaded the hotel and took over 100 rooms, the hotel coped splendidly. Food was excellent and service was professional with a personal touch. Rooms are modern and well equipped. Location stunning - well worth the 2 hour trip from Denpasar. Strongly recommend.",Positive
401,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2200-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We just comeback from our yearly holiday, this time indonezia was chosen as a destination. We took a deal from padma resort and spend 3 nights at legian and 4 nights at padma ubud. First I would like to say that the employees are amazing, always kind, nice and ready to help with every questions that u have, they made our vacation perfect so - THANK YOU ! We love all the activities that the hotel is offering, the pool, and the hiking routs we spend an amazing time over there! The combination of the two hotels was nice but for me personally ubud did a way better impression, is a must to stay hotel! Very valuable for the money. We will come back next year!",Positive
402,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2285-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Boinzz,Boinzz wrote a review Sep 2016,The Perfect Cooling Jungle In Heaven With Healing Power!,Date of stay: September 2016,"We just had a wonderful 2 nights stay at Padma Resort Ubud!! We wanted a place that is relaxing and close to nature, and this is the best of both worlds you can get in Ubud! AIRPORT TRANSFER The airport transfer was included in our hotel booking which was very thoughtful and the driver waited for us patiently as it took a long time to retrieve our luggage at the airport. This also saved us the trouble of getting our own transport there. The journey to the hotel was about 2.5hrs from the airport but it’s worth it as the inviting ambience started to unfold in front of us with a ‘WOW’ factor as we approached. WELCOME We were warmly greeted by the receptions staffs once we had arrived at the lobby which made us feels at home. Checking in was speedy and we were immediately ushered",Positive
403,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2045-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Nathan T,Nathan T wrote a review Apr 2017,Outstanding!!!,Date of stay: March 2017,"We only stayed for 2 nights but wish we stayed the whole time while in Bali. The staff, service, rooms, amenities and food are all amazing. Deasy, Owen and the rest of the staff at Padma Resort Ubud were so fantastic. I think we may have found our anniversary spot. We will definitely be coming back.",Positive
404,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2235-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Paul K,Paul K wrote a review Oct 2016,Perfect!,Date of stay: October 2016,"We only stayed here for 2 nights at the end of our trip (a regret now- wishing we had spent more time here). The atmosphere, the staff, the food, service - we couldn't fault anything. We went down to the spa and enjoyed the 180 minute massage, the girls were absolutely amazing at what they did, feeling so relaxed afterward - a definite recommended activity! We were a part of the club lounge members and what an added bonus, drinks and snacks provided throughout the day with cocktails and canapes from 4:30pm and the wonderful service of our favourite Debby! - who also helped us book (and got us a discount) for the river rafting. Awesome stay, would definitely recommend to friends and will be coming back here next time we are in Bali!",Positive
405,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2260-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,We planned to spend 5 days here and changed our plans to stay for our whole trip. It is a beautiful relaxing destination and the infinity pool is so gorgeous. With views of the forest from the pool and room it truly is a spectacular destination hotel,Positive
406,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2015-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We really enjoyed our holiday here. The location is amazing looking out over the jungle to the volcano in the distance. The staff were all very helpful, friendly and polite. They really made us feel as if we were royalty! The pool is a great feature and the children loved swimming up to the pool bar for milkshakes. The room was clean and spacious. The free activities of cycling around the villages and having a tour of the kitchen garden was interesting and enjoyable - definitely worth doing. We enjoyed walking down into the jungle and the running track looked popular -although we didn't use it. Couldn't fault the club lounge if it's possible I think this really enhances the stay. A very relaxing stay. We had a two bedroom suite which was amazing for the family, a central main",Positive
