,page url,date-stay,date-post,nama-responden,text,title,rev
408,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or155-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: November 2018,Daniel Haddad wrote a review Dec 2018,Daniel Haddad,"We stayed at this incredible resort for 3 nights. Where do I start? Viceroy is a top notch resort. From the moment you step onto the property, you are greeted with hospitality and endless smiles. Check in was quite fast and this is when the awesomeness really started for us. We were taken by golf cart on a tour of the resort on the way to our villa. Gorgeous main pool with breathtaking views! Our Deluxe Terrace Villa was located on the top tier which offered a phenomenal panoramic view of the forest. Our villa....WOW! Super clean, modern and spacious with a private heated pool. HEATED pool, people! Morning and evening dips in our pool became a ritual and you can ask the staff to extend the heat for whatever hours you like. There was a Bowers &amp; Wilken boom box in our room; …",Beautiful resort in Ubud,Positive
409,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or180-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: October 2018,Darien S wrote a review Oct 2018,Darien S,"We stayed at Viceroy for 4 nights as part of a longer trip to Bali. When we arrived to Viceroy, we were given a cool drink and upgraded from a terrace villa to a deluxe villa. We were not expecting this. During the check in process, they reconfirmed our candle light dinner reservation for the following night without us even asking. We stayed in villa 22, it was so private you could not see any neighbors at all, it was like a slice of paradise to yourself. The heated pool in the villa was amazing, we used it every chance we got. This was the best villa that I have ever stayed at in my life. I liked that the shampoo and conditioner containers in the shower were in real stone/glass bottles. Most hotels I have stayed at have toiletries in plastic bottles. This felt super; …",Mr. Darien Samuel,Positive
410,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or5-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed at Viceroy for two nights during Christmas and it was one of the best hotels we've ever stayed. The staff was super nice and caring, the rooms are very luxurious and big. Also recommend to book a dinner at Aperatif restaurant.", ,Positive
411,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or100-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: May 2019,T S wrote a review May 2019,T S,"We stayed at Viceroy Ubud for two nights as a weekend gateway and it really did not disappoint. The villa is just incredible, even better than the photos on the website. Pool is secluded and you can stay there for days and not even see any other guest if you don't want to. The only two things I wish they could improve is that the reception staff could be more informative and give a more personalized attention to guests. We felt that sometimes they didn't know what to answer for some of our questions and requests but overall the staff is super friendly. The other point for improvement is that they offer a shuttle for Ubud's city center and then back to the hotel but you have to call to request it and we didn't have a working phone with a sim card for Indonesia. We stayed in a; …",Honeymoon of our dreams!,Positive
412,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1070-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed for 2 nights as part of our recent honeymoon. We found the staff to be friendly, room was amazing, food was awesome, surroundings were peaceful and private. It was also easy access to everything (ie. their drivers drove us not only into the main part of town for nothing, they also picked us up from the airport and dropped us to our next hotel - this service was not provided free anywhere else). I'd stay there again no problem :)", ,Positive
413,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1085-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed for 5 nights and wanted peace and quiet. Unfortunately, a guy using his incredibly noisy chain-saw in the adjoining forest ruined the entire stay. Margaret, the owner, said he does this regularly each few months to thin the forest and reduce the monkey population and it was ""too bad"" we copped him. Also ""too bad"" for us was that Margaret held a private function in her restaurant and we had to walk up to order room service because staff for house guests that evening was sparse. Between chain-saw guy and the building of a few more villas, we found ourselves trying to escape from our villa during the day. The meals at Cascade restaurant are fabulous. The villa was wonderfully appointed, apart from the pool being in shade all day and a tad cold for us to use.", ,Positive
414,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or70-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,We stayed for 6 days and our high expectations were exceeded in every way. From exceptional rooms and scenery to quite frankly the best service we have ever had . The deluxe terrace villa was immaculate and beautiful and despite the additional bed for our daughter there was still lots of space for relaxing inside. The infinity pool had unobstructed view river valley and was quiet and secluded. We could initially hear our neighbours who had the in-room Bose music player up very loud but a call to reception dealt with this discretely and promptly. The terrace in the room with it's own private cabana allows you to sit in the shade if you prefer to avoid the sun. Towels are changed twice daily so you always have dry ones for the next day The room is much lower on the hill than the; …, ,Positive
415,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or100-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed for four nights and had an absolutely wonderful time! Yan along with the rest of the staff took wonderful care of us! The spa, room service, restaurant, pool service, front desk staff.. EVERYONE acknowledged us and our special occasion and gave us phenomenal service! We have absolutely no complaints about our entire experience! We were in villa terrace 2, it is the best room on the property!", ,Positive
416,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or45-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed for our Honeymoon, and this hotel was nothing short of amazing. From the point in which you arrive through your entire stay, the staff treats you like royalty. The villas are amazing, and the center pool offers spectacular views of the valley. I wish we were able to stay long enough to take advantage of the mini adventures they offer (bike riding through rice fields).", ,Positive
417,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or970-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2013,Fred L wrote a review Jun 2013,Fred L,"We stayed here as part of our honeymoon back in March 2011. We were here for three nights and it was our first time to Bali. From start to finish this was pure luxury; the food, the location, the villas, the pools-just amazing... We had a great value honeymoon package with a pampering couples massage and degustation. The food here is probably in our top three restaurants of all-time, worldwide. Even a simple snack like a club sandwich was elevated to the extent that we still salivate thinking of it over two years later! If you are after romance, great service, privacy and total bliss-come here. The experience of sitting on your bale next to your private plunge pool, overlooking the forest and valley is unbeatable and utterly relaxing. The bathrooms are also out of this world and; …",Family owned and operated very freindly staff,Positive
418,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1095-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for 3 nights back in August 2010 ( a bit late with the review I know but am planning a return visit so turned my attention back to it) ) .i My husband and I have been to Bali many times ( 8) with our children and always stay at the Intercontinental in Jimbaran ( which is also great but not in the same league as the Viceroy). This time we were traveling without kids so decided to spoil ourselves a little more .From the moment we were met inside the customs area at the airport we knew this stay would be different. After a very quick immigration clearance ( Viceroy arrange this for you) we were met by our driver. He was a very pleasant guy with a killer smile who gave us lots of helpful information. Upon arrival at the hotel we were met by equally pleasant, smiling; …", ,Positive
419,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1145-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: January 2010,Lovedewisri wrote a review Feb 2010,Lovedewisri,"We stayed here for 7 nights in a Terrace Villa. The villa is huge and the private pool is more than big enough for dipping in and out of. The hut over the pool is excellent for dozing during the day and for taking the room service breakfast under (at no extra charge). All the staff were excellent and attention to detail was difficult to beat. The views over the jungle valley are fabulous and it's tranquility is awesome. Food choice is a little bit limited in the restaurant, but nontheless well presented and good value. Wine on the other hand is outrageously priced in Bali due to the luxury tax. Expect to pay around $US100 for a half reasonable bottle. The only fly in the ointment during our stay was the lamb at dinner one evening which was desperately under cooked and then; …",When soul meets nature. Simply amazing luxury. Lovely and warm owners,Positive
420,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or955-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: August 2013,Dubhessa wrote a review Aug 2013,Dubhessa,"We stayed here for a week in August 2013 with my wife, in a terrace villa. Our first impression of the villa was fantastic! Beautifully decorated and spacious, clean, with ample space for luggage and clothes. Nice small swimming pool with just the right temperature for a refreshing dive! The only restaurant in the resort - CasCades - was beautiful and with very nice food, excellent manager - thank you Stefan! - but with slow service which most of the times we did not mind as the staff are SOOOO friendly and attentive. Drinks are RIDICULOUSLY expensive!! Keep in mind that all meals are a la carte, so if you are a fan of buffets this resort is not for you. There is plenty of choice though, the cuisine is French/Indonesian and excellent. The owners are there most of the times; …","Wonderful, Wonderful, Wonderful",Positive
421,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or140-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for our honeymoon in a Terrace Villa for 4 nights. The villa exceeded our expectations in so many ways - the views, private pool and balè were fantastic. The attention to detail was also incredible (flowers, handwritten card from the owner etc). The food was wonderful, especially breakfast each morning. We ate at the restaurant most evenings but the staff were more than happy to arrange the complementary shuttle into town for you if you fancied exploring. We arranged a private tour through the hotel, which was a fantastic experience. Our guide and driver (a Viceroy employee) of course made the trip, but the extra touches were much appreciated too (cold bottled water, cold flannels, beach towels etc). We received a couples romance package as a wedding gift from; …", ,Positive
422,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or955-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: February 2013,Anthony G wrote a review Aug 2013,Anthony G,"We stayed here for our second part of our honeymoon. This has to be one of the most amazing hotels we have stayed in ever! We were given the terrace villa 1, which had amazing pretty much 360 views through glass windows, however after 1 night we had asked to move as the room was not bug proof at all! Geckos were coming in through small gaps and making noises all night and we woke up to bugs on our sheets from them falling from the roof! We then got moved to one of their Deluxe Villas, which was perfect and had no problems for the rest of the stay. The staff were very friendly and attentive, could not fault this in any way. The hotel's free shuttle service was brilliant as we could get into Ubud centre quickly without struggling with public transport. Few negative pointers:; …",World class,Positive
423,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or90-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for the last 5 nights of our honeymoon. The place is truly a paradise in the jungle. All of the staff are friendly, helpful and will do anything to make your stay a pleasant one. The rooms are amazing, with huge beds and their own private pools. All of the food and drink was amazing and we had the best time. I would highly recommend!", ,Positive
424,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or30-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for the last part of our trip in Bali to relax and do nothing, no tours, no excursions, just food, pool, sun, and massages. We were celebrating our anniversary in Bali and the Viceroy did not disappoint! From the moment we drove in, we felt like everyone knew our names and that it was our anniversary. The attention from the staff was impeccable throughout our stay. Upon our entrance we were greeted and shown around the grounds on a buggy by the staff. We were able to check-in early and they accommodated us by having us wait as they checked that the room was ready at the beautiful bar overlooking the jungle with a complimentary drink (delicious)! Afterwards, we were driven to our room, we stayed in the Deluxe terrace villa. Upon entering it was spectacular,; …", ,Positive
425,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1120-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for three nights during a two week holiday in Bali. Words hardly begin to describe the amazing time we had here. We stayed in a Terrace villa, which had a small Balinese pavilion overlooking the valley. The view was beautiful and it was so peaceful. The room was also more spacious and cozier than we expected. We always felt as if we were the only two people around as if we were having our honeymoon again. It was a wonderful stay.", ,Positive
426,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1030-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2012,AventuraDelMundo wrote a review Jun 2012,AventuraDelMundo,"We stayed here for three nights on our honeymoon and we were delighted with our choice. We needed some peace and quiet after our wedding and this was exactly what the doc ordered! We were blown away by the setting as soon as we arrived; we were greeted with a cold drink and a garland of frangipani flowers, and escorted to our villa by golf buggy. We were grinning from ear to ear! We had booked a terrace villa which was spectacular. So much so that we hardly left our room for three days! The room was huge, with a massive bed, bath, shower, private terrace and pool. The views were amazing too, and we even got the odd glimpse of monkeys!! The staff were lovely and extremely helpful - nothing was too much trouble. The food was wonderful although a little expensive, in comparisons to; …",BEYOND OUR EXPECTATIONS!,Positive
427,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1100-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here last week for our honey moon and I have to tell you that this hotel is like heaven on earth. Having stayed in a lot of 5 star accommodation in different parts of the world, this would definately rate as one of the best. The staff knew us by name, and were always friendly and no request was ever too hard. It is a credit to the hotel to have such lovely friendly staff. The views were breath taking and you always felt like you had total privacy at all times. The rooms were immaculate and were cleaned and restocked on a daily basis. The resteraunt. OMG where do you start. The food was some of the best food I think that I have ever eaten. The degustation menu is definately worth trying and the service is immaculate. I have read a few comments about the price; …", ,Positive
428,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or45-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: September 2019,AdamGreen092119 wrote a review Oct 2019,AdamGreen092119,We stayed in September 19 for our honeymoon. Amazing hotel with great view and amazing service! If the privacy matters for you it is the best option. Staff was super friendly and the room &amp; pool were always clean,Amazing in every way,Positive
429,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1160-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: July 2009,wheats19 wrote a review Jul 2009,wheats19,We stayed in Terrace Villa 3 for three nights. Very spacious rooms... beautiful views. Nice terrace for sitting out on. Quite a spacious pool which was in the sun for the morning. The staff were great and the shuttle into Ubud more or less on demand was a definite plus. The restaurant was supposed to be good....at least it had good reviews... However menu seemed quite traditional and a little on the heavy side... no salads or soups for lunch and we went into Ubud to eat every night. Wifi internet in the room was quite slow and kept going off but didnt really matter. We got an excellent rate at the last minute and would definitely stay here again,Beautiful Property,Positive
430,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or145-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed in the Deluxe Terrace pool villa which offered more modern features and a newer design than the regular terrace villas, while also exhibiting fascinating Balinese architecture. It was a very spacious room, with a heated swimming pool and traditional balé bungalow looking out across Ubud. Overall, the design of the villa was elegant and impressive, and I spent much of my time there relaxing in the balé or floating across the clear water. Aside from the swimming pool, my favorite part of the villa was its large marble bathroom filled with luxury amenities. In fact, everything there was of high quality - from the electronics to the pillows! During our visit, we were lucky enough to dine at Cascades restaurant, which is actually one of the top restaurants in Bali. We came; …", ,Positive
431,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or140-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: October 2018,Claire C wrote a review Jan 2019,Claire C,"We stayed in the deluxe terrace villa nestled amongst the trees and it was absolutely amazing. The staff went above and beyond to ensure our experience was perfect. The food was divine - especially the breakfast, and having the option to dine right next to the main pool was great! We will definitely stay here again - thank you so much Viceroy!",Paradise in Ubud,Positive
432,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or60-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: August 2019,Maxdeee wrote a review Aug 2019,Maxdeee,"We stayed in the Deluxe Terrasse Villa with my Love, during two nights, and it was mind-blowing. We loved the Room design, a mix of Balinese and elegant modern, the spacious open bathroom, and the cherry on the top was the outdoor swimming pool who is heated every morning ! (as the water can turn fresh, Viceroy is located by some mountain jungle and small cascade river side) On the morning, you have a really enjoyable A la Carte Breakfast, and they bring you smoothies and plate fruits, fresh bakery, on top of your order. Little tips, for couple, is to ask to take the breakfast in the little sala cabana who is by the swimming pool... Another add to the Viceroy, is that they have Aperitif restaurant, next door, by Chef Nic, so take the degustation menu with the wine pairing, you; …",Best hotel experience,Positive
433,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1175-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: December 2008,marksaj wrote a review Dec 2008,marksaj,"We stayed on a 4-night honeymoon package, which includes Champagne on arrival, a couple’s 3-hour spa treatment, breakfast each morning and more flowers than your can imagine. The hotel is situated a few miles from Ubud town centre but in no way feels like it. The hotel sits on the edge of a lush green valley with only a few other buildings that are only just in sight. One of the most important things for us was peace and quiet – and we got it. There is one road to the front of the hotel and they use golf buggies for everything else: so no engines. All we heard were the sounds of nature and trickling water, and all we saw was well kept gardens that were full of colorful flowers. Our room was lovely with the biggest bed I have ever seen (the size of two double beds put; …",Best Bet In Bali !!!!!,Positive
434,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or995-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: November 2012,Vida100 wrote a review Dec 2012,Vida100,We stayed there for 7 night the service was top rate . The villas was wonderful large and airie massive bath rooms and a beautiful pool. The staff were very attentive and friendly thanks tutut for our bike ride and rice paddy treck. If you very go to Ubud the only place to stay is the Viceroy .,Best honeymoon worth every cent!,Positive
435,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1130-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2010,possum60 wrote a review Jul 2010,possum60,"We stayed three nights in the Terrace Villa #1. It's the villa where the website video was taken. We were very impressed with the staff , facilities, restaurant and most of all the ambiance and view. A few specifics: Airport VIP clearance. We had our bags and were through immigration in less than 5 minutes. Made, our personal concierge who also functioned as our driver/interpreter was wonderful. He was very patient as we were unprepared without our customary guide books and phrase books of the local language. He arranged a hand off on our final day meeting my business partner requiring a three language discussion and rendezvous. He stuck with us until everyone was together. Very cool and comforting. We spent one whole day with Made touring the volcano, local dance; …",Breath takingly beautiful,Positive
436,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1045-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: April 2012,ani_anirban wrote a review Apr 2012,ani_anirban,"We travel a lot. We eat a lot. When it comes to the world of hotels and restaurants, the devil is in the details. Without a doubt, the Viceroy Bali hits all the marks from the personalised (charming!) knowledgeable staff to the luxurious and comfortable stay in their beautiful resort located in, Ubud, one of the most unique destinations in South East Asia. We had a small group with us (six people) set to stay for four days. We had airport pickup - which was more like a guided tour from the driver who kindly greeted us with cool towels and refreshing drinks. The scenery for the hour or so long drive was amazing and lush lush lush! Rolling into Ubud, you could already feel the artisan and laid back vibe of the area as we passed one temple after the next. Pulling into the; …",Honeymoon @ Viceroy Bali,Positive
437,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or50-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: August 2019,Darsi P wrote a review Sep 2019,Darsi P,"We travelled to Ubud for our honeymoon. The hotel was nothing short of spectacular. Outstanding. If you can, you shouldn't even hesitate before booking this hotel. The arrival process was flawless. The room (a deluxe terrace villa) was simply perfect. All members of staff at the hotel were incredibly happy to help. The hotel offer a taxi service which allows you to go to and from Ubud as you wish. Breakfast can be served in your hotel room for a small additional fee and this is very special. The standard of the spa was the best we experienced in Bali. The only thing that could be improved is the hotel gym which just needs a little bit of a refresh but is perfectly functional. This is one of the best hotels we have ever stayed in. A truly wonderful experience.","Sadly, disappointed in service, not in room!",Positive
438,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or180-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,We treated ourselves to 3 glorious nights at the Viceroy! The rooms were Honeymoon quality times 10! The breakfast incredible with lots of choices and we had an amazing driver Gema who was so amazing. If you are reading this...Thank you to all the staff. Nicole and Paul, ,Positive
439,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or180-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: October 2018,nomimasu wrote a review Oct 2018,nomimasu,"We visited for 5 nights on our honeymoon and were blown away by the hospitality and attention to details. The room was immaculate every day and the staff were fantastic. We used a hotel shuttle to get around and the drivers were courteous and full of knowledge. The natural setting is gorgeous and private. The food was one of the best parts. I've never had such wonderful breakfasts in anywhere I've traveled before. We thought we'd eat in our villa every day but decided to go up to the restaurant and it's really worth eating up there. Due to the limited capacity, it meant that there were no crowds or line ups. We were able to do everything we wanted exactly when we wanted to it it. The staff strive to ensure you're taken care of and have nothing to worry about. It made for a; …",Fabulous,Positive
440,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or245-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2018,Tom B wrote a review Jul 2018,Tom B,"We visited here only for 4 nights in June for our honeymoon and was blown away, it truly is as beautiful as the pictures show! The spa was fantastic! The staff were all so welcoming and as a beautician myself I was very impressed with the massage and facial I had there! I think the new refurb of the Spa will make it ever better!! ** The refurb you do NOT notice at all any of the work!!** All The staff were so friendly and helpful, even down to the grounds men! The reception staff were brilliant always recommending restaurants to go and eat in town (even when they have a beautiful restaurant on site) plus they put on a free shuttle into town and even pick you up from you chosen restaurant! EXCELLENT SERVICE!! The waiter staff, always remembered yours names which is a lovely touch; …",Incredible honeymoon hotel,Positive
441,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or145-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: January 2019,osiris martinez wrote a review Jan 2019,osiris martinez,"We visited in December for our honeymoon and enjoyed our time overall, but there were several misses. The positives: the villa was super relaxing and the private pool was phenomenal. The flower petal bath was fantastic. The negatives: 1) Food is sub-par, very average in taste although the presentation often looks great. Their breakfast pastries were inedible, so overloaded with butter that the croissant was soggy. Dinner was very average. 2) The staff is awkwardly nice - they try their best and smile but they're also very shy to the point that it's awkward to interact. They ask how everything is but they can't communicate well and don't know how to deal with feedback. 3) The hotel's recommended bike ride to the rice fields was pretty horrible. The website said: ""your guide; …",Real luxury in the middle of the jungle,Positive
442,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or245-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We visited the Viceroy for 3 nights (should have been 4 but due to a lengthy 12h delay in Dubai we lost a night) and all I can say it was the BEST hotel we have been lucky enough to stay in. Everything about the Viceroy screams luxury!! On arrival, we were greeted by happy and smiling staff (even though it was 5am!!) who instantly made us feel welcome and after checking in were taken to our villa (which they upgraded for us for free) on a golf buggy. We were taken into our room and shown how everything worked and all I can say is WOW! The room was unbelievable! Huge and open plan, views to die for and a plunge pool that is constantly heated. Ultimate in luxury. Breakfast was bought to our room as we were so tired from the lengthy journey but as soon as we’d had a rest, we; …", ,Positive
443,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or965-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2013,niklovestotravel wrote a review Jul 2013,niklovestotravel,"We visited the Viceroy in June for 4 nights during our Honeymoon. It was an outstanding property and they provided many little touches to make our stay feel great: candle-lit dinner for two, rose petal path, and a complimentary couples massage were all included. Room: We stayed in a deluxe terrace villa. The villa was very spacious and the private infinity pool overlooking the gorge was absolutely stunning. Our favorite feature though was probably the shower – definitely the biggest rain shower head we have ever had (would love one like that in our house some day!) Service: 5-star service the whole way. Food service, turndown service, cleaning service, spa service – all of it was outstanding. But what we really appreciated was the guidance and advice of the staff when it; …",Relax in luxury,Positive
444,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or30-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: November 2019,gdnc184 wrote a review Dec 2019,gdnc184,"We visited this hotel as part of our honeymoon, following a recommendation from friends. It is amazing! Beautiful surroundings, great food, superb staff, they provided a shuttle service for us to the Ubud town centre and we had guides to help navigate us around the local area. The villa was luxurious and wonderful. No negatives at all. Thank you for a wonderful experience.",AMAZING!!,Positive
445,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or165-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We went to Bali for the first time and stayed at the Viceroy Hotel. It was a luxurious hotel in the middle of the jungle. We had the Terrace Pool Villa and the room was spacious and gorgeous with thoughtful décor and amenities. The gazebo and the private pool flattered the setting. The hotel ground was green and well-maintained with the feel of Balinese culture. The infinity pool overlooking the jungle, the gazebo with white cushions and curtains enhanced the tranquility and made you feel relaxed. We were there during August, a high season but the hotel didn’t feel overcrowded. We felt we had our own space and time. From the moment we stepped in to the hotel to the very last minute of our stay, the staff made you feel completely welcomed and connected to the place. We were; …", ,Positive
446,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or130-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,We were at Viceroy on March 2nd 2019. Beautiful Villas. Amazing service and super sweet Staff. King style breakfast. Staff takes their job seriously. Highly Recommended for peaceful vacation. we had canceled and delayed flights. We lost two nights out of 3 from our stay at viceroy. Manager just didn't extend our stay there so we wouldn't loose our money and also upgraded to Delux villa from terrace villa complementary . its not much different but it was still very sweet of them, ,Positive
447,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or65-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: July 2019,Adam L wrote a review Jul 2019,Adam L,We were 'blown away' by the absolutely beautiful location and fantastic suite with it's own heated infinity pool. The staff were so friendly and you felt like part of the family. Tranquil and relaxing. The complimentary couples massage treatment was brilliant.,Wonderful hotel!!!,Positive
448,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1130-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: January 2010,Mr_Anderson74 wrote a review Jun 2010,Mr_Anderson74,"We were looking to get away from the hussle and bussle of our busy life and this hotel was a perfect choise. While this place is prices we felt like we got an excellent value. The staff is very attentive and personable. The rooms are big and the views are spectacular. We stayed in the Terrace villa and it was perfect. If you want something initimate and romantic this is it. We were first put into a regal villa which was more expensive, but after seeing the terrace decided that we'd liked it much better. This place has only 11 villas which is great because we felt like we had the whole place to ourselves. The staff called knew us by name and was very attentive and personable. We stayed for 3 nights and it was perfect. We were originally going to stay for two, but then extended; …",Really luxurious,Positive
449,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or140-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"We were staying at The Viceroy as part of our honeymoon across Asia and had high expectations of this small, intimate and prestigious hotel.... a part of you always thinks, can this place really be as good as all the reviews and the accolades...... trust me, it is - we were not disappointed, in fact it excelled our expectations and we didn't want to leave! The hotel is meticulously managed, from the beautiful villas, to the manicured gardens, restaurants (Cascades and Aperitif) and last but not least the staff who make it all gel together effortlessly. This hotel makes you feel special! Staff remember your name, nothing is too much trouble the service is first class. There is a lovely added touch of a personal driver who is on hand to take you into Ubud and back again at any; …", ,Positive
450,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or35-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: November 2019,Sarah-Jane wrote a review Nov 2019,Sarah-Jane,"Went for my honeymoon, once of the most wonderful places I have ever been. The staff is one of the best group of people i have ever meet. went out and beyond to make us feel comfortable and welcome. i will definitely go back.",Literally paradise,Positive
451,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or55-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: September 2019,britalian88 wrote a review Sep 2019,britalian88,"Went there for a high tea, but as we were too early, we decided on lunch instead. We were too early for high tea, so we decided on lunch. There were only the 4 of us for the lunch. We were possibly a little early for that too. :-) Food was excellent. Staff were excellent. Because I managed to say ""kopi susu panas"", they said that my coffee was free. :-) We had appetizers and palate cleansers that were given free, and I'm pretty sure that the 2 lots of warm crusty bread was also free. While I can't guarantee that your experience will be precisely the same as ours, you will be treated with kindness and professionalism. It was a wonderful experience. It would have been lovely to have stayed there as the place was immaculate, but we were already staying nearby in Ubud.",Best Hotel I Have Ever Experienced,Positive
